Case,Activity,Timestamp,Resource,label
39,Perform checks,2023-10-02 15:48:55.790,Clerk-000001,
39,Make decision,2023-10-02 15:55:27.674,Manager-000006,
39,Notify accept,2023-10-02 16:18:53.473,Manager-000001,
39,Deliver card,2023-10-02 16:30:31.646,Manager-000004,
39,EVENT 13 END,2023-10-02 16:43:24.039,,
40,Check for completeness,2023-10-02 16:19:34.365,Clerk-000002,
40,New online application received,2023-10-02 16:19:34.365,,
40,Perform checks,2023-10-02 17:03:21.648,Clerk-000005,
40,Make decision,2023-10-02 17:05:09.452,Manager-000005,
40,notify reject,2023-10-02 17:21:50.595,Manager-000003,
40,time out,2023-10-02 17:23:13.173,,
40,EVENT 13 END,2023-10-02 17:23:23.173,,
41,Check:homonymous,2023-10-02 17:33:27.778,Clerk-000003,homonymous Label(Activity:'Check for completeness')
41,New online application received,2023-10-02 17:33:27.778,,
41,Request info,2023-10-02 17:47:34.996,Manager-000002,
41,info received,2023-10-02 17:47:49.995,,
41,Check:homonymous,2023-10-02 17:47:59.995,Clerk-000004,homonymous Label(Activity:'Check for completeness')
41,Request info,2023-10-02 17:49:49.135,Manager-000006,
41,info received,2023-10-02 18:11:34.682,,
41,Check:homonymous,2023-10-02 18:11:44.682,Clerk-000006,homonymous Label(Activity:'Check for completeness')
41,Check:homonymous,2023-10-02 18:13:41.791,Clerk-000001,homonymous Label(Activity:'Perform checks')
41,Make decision,2023-10-02 18:15:28.237,Manager-000001,
41,Notify accept,2023-10-02 18:50:30.119,Manager-000004,
41,Deliver card,2023-10-02 18:54:08.391,Manager-000005,
41,EVENT 13 END,2023-10-02 18:58:27.415,,
42,Check:homonymous,2023-10-02 18:47:53.063,Clerk-000002,homonymous Label(Activity:'Check for completeness')
42,New online application received,2023-10-02 18:47:53.063,,
42,Check:homonymous,2023-10-02 19:00:41.890,Clerk-000005,homonymous Label(Activity:'Perform checks')
42,Make decision,2023-10-02 19:56:45.515,Manager-000006,
42,Notify accept,2023-10-02 19:57:11.601,Manager-000001,
42,Deliver card,2023-10-02 20:03:30.555,Manager-000004,
42,EVENT 13 END,2023-10-02 20:06:12.137,,
43,Check for completeness,2023-10-02 19:09:50.801,Clerk-000003,
43,New online application received,2023-10-02 19:09:50.801,,
43,Perform checks,2023-10-02 19:31:51.551,Clerk-000004,
43,Make decision,2023-10-02 19:38:31.583,Manager-000003,
43,notify reject,2023-10-02 19:55:30.861,Manager-000002,
43,review request received,2023-10-02 20:17:24.999,,
43,Check for completeness,2023-10-02 20:17:34.999,Clerk-000001,
43,Request info,2023-10-02 20:26:22.569,Manager-000005,
43,info received,2023-10-02 20:34:58.931,,
43,Check for completeness,2023-10-02 20:35:08.931,Clerk-000002,
43,Perform checks,2023-10-02 20:42:37.015,Clerk-000003,
43,Make decision,2023-10-02 20:42:47.958,Manager-000001,
43,notify reject,2023-10-02 20:55:45.022,Manager-000006,
43,time out,2023-10-02 20:59:02.157,,
43,EVENT 13 END,2023-10-02 20:59:12.157,,
44,Check for completeness,2023-10-02 19:56:45.012,Clerk-000006,
44,New online application received,2023-10-02 19:56:45.012,,
44,Perform checks,2023-10-02 20:33:25.408,Clerk-000004,
44,Make decision,2023-10-02 20:46:27.168,Manager-000002,
44,Notify accept,2023-10-02 20:51:44.686,Manager-000003,
44,Deliver card,2023-10-02 21:08:58.879,Manager-000001,
44,EVENT 13 END,2023-10-02 21:12:29.436,,
45,Check for completeness,2023-10-02 20:18:12.238,Clerk-000002,
45,New online application received,2023-10-02 20:18:12.238,,
45,Perform checks,2023-10-02 20:21:51.527,Clerk-000003,
45,Make decision,2023-10-02 20:29:48.481,Manager-000003,
45,notify reject,2023-10-02 20:31:41.684,Manager-000006,
45,review request received,2023-10-02 20:33:58.476,,
45,Check for completeness,2023-10-02 20:34:08.476,Clerk-000005,
45,Request info,2023-10-02 20:43:33.711,Manager-000004,
45,info received,2023-10-02 20:57:20.772,,
45,Check for completeness,2023-10-02 20:57:30.772,Clerk-000002,
45,Perform checks,2023-10-02 21:24:13.963,Clerk-000005,
45,Make decision,2023-10-02 21:27:57.021,Manager-000005,
45,Notify accept,2023-10-02 21:36:32.746,Manager-000003,
45,Deliver card,2023-10-02 21:44:50.114,Manager-000002,
45,EVENT 13 END,2023-10-02 22:13:55.554,,
46,Check for completeness,2023-10-02 20:36:30.685,Clerk-000001,
46,New online application received,2023-10-02 20:36:30.685,,
46,Perform checks,2023-10-02 20:50:21.127,Clerk-000006,
46,Make decision,2023-10-02 20:56:50.576,Manager-000005,
46,Notify accept,2023-10-02 21:04:00.031,Manager-000002,
46,Deliver card,2023-10-02 21:16:56.456,Manager-000004,
46,EVENT 13 END,2023-10-02 21:31:35.866,,
47,Check for completeness,2023-10-02 21:24:00.837,Clerk-000003,
47,New online application received,2023-10-02 21:24:00.837,,
47,Request info,2023-10-02 21:25:04.834,Manager-000006,
47,info received,2023-10-02 21:30:03.737,,
47,Check for completeness,2023-10-02 21:30:13.737,Clerk-000004,
47,Request info,2023-10-02 21:38:14.733,Manager-000001,
47,info received,2023-10-02 21:40:59.029,,
47,Check for completeness,2023-10-02 21:41:09.029,Clerk-000001,
47,Perform checks,2023-10-02 21:41:51.370,Clerk-000006,
47,Make decision,2023-10-02 21:49:00.707,Manager-000006,
47,notify reject,2023-10-02 21:58:57.576,Manager-000004,
47,review request received,2023-10-02 22:00:27.932,,
47,Check for completeness,2023-10-02 22:00:37.932,Clerk-000002,
47,Perform checks,2023-10-02 22:01:54.433,Clerk-000003,
47,Make decision,2023-10-02 22:05:31.709,Manager-000005,
47,notify reject,2023-10-02 22:16:59.274,Manager-000001,
47,time out,2023-10-02 22:25:09.045,,
47,EVENT 13 END,2023-10-02 22:25:19.045,,
48,Check for completeness,2023-10-02 22:12:43.742,Clerk-000005,
48,New online application received,2023-10-02 22:12:43.742,,
48,Request info,2023-10-02 22:28:02.111,Manager-000003,
48,info received,2023-10-02 22:48:35.633,,
48,Check for completeness,2023-10-02 22:48:45.633,Clerk-000001,
48,Request info,2023-10-02 22:56:18.538,Manager-000006,
48,info received,2023-10-02 23:21:20.906,,
48,Check for completeness,2023-10-02 23:21:30.906,Clerk-000005,
48,Request info,2023-10-02 23:45:49.340,Manager-000002,
48,info received,2023-10-02 23:57:31.733,,
48,Check for completeness,2023-10-02 23:57:41.733,Clerk-000006,
48,Request info,2023-10-03 00:01:13.483,Manager-000003,
48,info received,2023-10-03 00:17:06.375,,
48,Check for completeness,2023-10-03 00:17:16.375,Clerk-000002,
48,Request info,2023-10-03 00:20:13.886,Manager-000002,
48,info received,2023-10-03 00:24:27.163,,
48,Check for completeness,2023-10-03 00:24:37.163,Clerk-000005,
48,Request info,2023-10-03 00:28:59.821,Manager-000006,
48,info received,2023-10-03 00:32:11.728,,
48,Check for completeness,2023-10-03 00:32:21.728,Clerk-000004,
48,Perform checks,2023-10-03 00:39:07.892,Clerk-000001,
48,Make decision,2023-10-03 00:59:40.041,Manager-000004,
48,notify reject,2023-10-03 01:10:49.811,Manager-000003,
48,time out,2023-10-03 01:42:58.246,,
48,EVENT 13 END,2023-10-03 01:43:08.246,,
49,Check for completeness,2023-10-02 22:39:55.747,Clerk-000004,
49,New online application received,2023-10-02 22:39:55.747,,
49,Request info,2023-10-02 23:20:25.298,Manager-000002,
49,info received,2023-10-02 23:23:54.056,,
49,Check for completeness,2023-10-02 23:24:04.056,Clerk-000001,
49,Request info,2023-10-02 23:28:06.868,Manager-000001,
49,info received,2023-10-02 23:37:13.914,,
49,Check for completeness,2023-10-02 23:37:23.914,Clerk-000002,
49,Perform checks,2023-10-03 00:02:08.923,Clerk-000005,
49,Make decision,2023-10-03 00:02:10.455,Manager-000001,
49,notify reject,2023-10-03 00:27:48.580,Manager-000005,
49,time out,2023-10-03 00:41:24.175,,
49,EVENT 13 END,2023-10-03 00:41:34.175,,
50,Check:homonymous,2023-10-02 22:55:08.564,Clerk-000006,homonymous Label(Activity:'Check for completeness')
50,New online application received,2023-10-02 22:55:08.564,,
50,Request info,2023-10-02 22:57:49.865,Manager-000004,
50,info received,2023-10-02 23:08:59.836,,
50,Check:homonymous,2023-10-02 23:09:09.836,Clerk-000002,homonymous Label(Activity:'Check for completeness')
50,Check:homonymous,2023-10-02 23:16:04.693,Clerk-000003,homonymous Label(Activity:'Perform checks')
50,Make decision,2023-10-02 23:22:15.982,Manager-000005,
50,Notify accept,2023-10-02 23:28:14.793,Manager-000003,
50,Deliver card,2023-10-02 23:31:07.834,Manager-000004,
50,EVENT 13 END,2023-10-02 23:48:02.653,,
51,Check:homonymous,2023-10-02 23:25:21.967,Clerk-000006,homonymous Label(Activity:'Check for completeness')
51,New online application received,2023-10-02 23:25:21.967,,
51,Request info,2023-10-02 23:40:21.224,Manager-000006,
51,info received,2023-10-02 23:41:12.565,,
51,Check:homonymous,2023-10-02 23:41:22.565,Clerk-000003,homonymous Label(Activity:'Check for completeness')
51,Request info,2023-10-03 00:39:17.379,Manager-000002,
51,info received,2023-10-03 00:46:26.071,,
51,Check:homonymous,2023-10-03 00:46:36.071,Clerk-000002,homonymous Label(Activity:'Check for completeness')
51,Check:homonymous,2023-10-03 00:50:24.923,Clerk-000006,homonymous Label(Activity:'Perform checks')
51,Make decision,2023-10-03 01:14:15.715,Manager-000001,
51,notify reject,2023-10-03 01:25:02.864,Manager-000005,
51,time out,2023-10-03 01:26:55.001,,
51,EVENT 13 END,2023-10-03 01:27:05.001,,
52,Check:homonymous,2023-10-02 23:41:02.832,Clerk-000004,homonymous Label(Activity:'Check for completeness')
52,New online application received,2023-10-02 23:41:02.832,,
52,Check:homonymous,2023-10-02 23:47:20.295,Clerk-000001,homonymous Label(Activity:'Perform checks')
52,Make decision,2023-10-02 23:56:30.737,Manager-000005,
52,notify reject,2023-10-03 00:05:47.427,Manager-000006,
52,review request received,2023-10-03 00:06:09.346,,
52,Check:homonymous,2023-10-03 00:06:19.346,Clerk-000004,homonymous Label(Activity:'Check for completeness')
52,Request info,2023-10-03 00:11:32.171,Manager-000004,
52,info received,2023-10-03 00:15:06.851,,
52,Check:homonymous,2023-10-03 00:15:16.851,Clerk-000001,homonymous Label(Activity:'Check for completeness')
52,Check:homonymous,2023-10-03 00:16:17.664,Clerk-000006,homonymous Label(Activity:'Perform checks')
52,Make decision,2023-10-03 00:29:02.660,Manager-000004,
52,notify reject,2023-10-03 00:37:54.583,Manager-000003,
52,review request received,2023-10-03 00:50:58.980,,
52,Check:homonymous,2023-10-03 00:51:08.980,Clerk-000004,homonymous Label(Activity:'Check for completeness')
52,Request info,2023-10-03 00:59:50.984,Manager-000005,
52,info received,2023-10-03 01:09:23.893,,
52,Check:homonymous,2023-10-03 01:09:33.893,Clerk-000005,homonymous Label(Activity:'Check for completeness')
52,Check:homonymous,2023-10-03 01:14:55.841,Clerk-000002,homonymous Label(Activity:'Perform checks')
52,Make decision,2023-10-03 01:19:41.229,Manager-000006,
52,notify reject,2023-10-03 01:19:46.103,Manager-000002,
52,review request received,2023-10-03 01:29:17.796,,
52,Check:homonymous,2023-10-03 01:29:27.796,Clerk-000004,homonymous Label(Activity:'Check for completeness')
52,Check:homonymous,2023-10-03 01:50:22.056,Clerk-000005,homonymous Label(Activity:'Perform checks')
52,Make decision,2023-10-03 01:55:11.563,Manager-000001,
52,notify reject,2023-10-03 02:34:04.951,Manager-000004,
52,time out,2023-10-03 02:46:08.697,,
52,EVENT 13 END,2023-10-03 02:46:18.697,,
53,Check for completeness,2023-10-03 00:47:10.230,Clerk-000005,
53,New online application received,2023-10-03 00:47:10.230,,
53,Perform checks,2023-10-03 00:54:34.140,Clerk-000002,
53,Make decision,2023-10-03 00:59:22.821,Manager-000006,
53,notify reject,2023-10-03 01:02:03.993,Manager-000002,
53,time out,2023-10-03 01:04:49.870,,
53,EVENT 13 END,2023-10-03 01:04:59.870,,
54,Check for completeness,2023-10-03 00:53:16.382,Clerk-000003,
54,New online application received,2023-10-03 00:53:16.382,,
54,Request info,2023-10-03 00:53:37.735,Manager-000001,
54,info received,2023-10-03 00:55:25.500,,
54,Check for completeness,2023-10-03 00:55:35.500,Clerk-000003,
54,Perform checks,2023-10-03 01:51:51.166,Clerk-000002,
54,Make decision,2023-10-03 01:55:54.338,Manager-000005,
54,Notify accept,2023-10-03 02:02:06.459,Manager-000002,
54,Deliver card,2023-10-03 02:05:44.421,Manager-000006,
54,EVENT 13 END,2023-10-03 02:06:41.121,,
55,Check:homonymous,2023-10-03 01:23:31.507,Clerk-000001,homonymous Label(Activity:'Check for completeness')
55,New online application received,2023-10-03 01:23:31.507,,
55,Request info,2023-10-03 01:28:49.137,Manager-000004,
55,info received,2023-10-03 01:53:07.253,,
55,Check:homonymous,2023-10-03 01:53:17.253,Clerk-000001,homonymous Label(Activity:'Check for completeness')
55,Check:homonymous,2023-10-03 02:03:56.832,Clerk-000004,homonymous Label(Activity:'Perform checks')
55,Make decision,2023-10-03 02:04:12.179,Manager-000003,
55,Notify accept,2023-10-03 02:05:17.376,Manager-000004,
55,Deliver card,2023-10-03 02:19:52.697,Manager-000003,
55,EVENT 13 END,2023-10-03 03:21:30.286,,
56,Check for completeness,2023-10-03 01:34:01.981,Clerk-000006,
56,New online application received,2023-10-03 01:34:01.981,,
56,Request info,2023-10-03 01:37:31.243,Manager-000006,
56,info received,2023-10-03 01:54:31.717,,
56,Check for completeness,2023-10-03 01:54:41.717,Clerk-000006,
56,Perform checks,2023-10-03 02:05:43.652,Clerk-000003,
56,Make decision,2023-10-03 02:10:22.771,Manager-000005,
56,Notify accept,2023-10-03 02:21:47.151,Manager-000002,
56,Deliver card,2023-10-03 02:24:38.182,Manager-000006,
56,EVENT 13 END,2023-10-03 02:38:06.681,,
57,Check:homonymous,2023-10-03 03:00:56.688,Clerk-000005,homonymous Label(Activity:'Check for completeness')
57,New online application received,2023-10-03 03:00:56.688,,
57,Check:homonymous,2023-10-03 03:22:35.316,Clerk-000002,homonymous Label(Activity:'Perform checks')
57,Make decision,2023-10-03 03:23:29.906,Manager-000005,
57,Notify accept,2023-10-03 03:25:59.935,Manager-000002,
57,Deliver card,2023-10-03 03:29:10.392,Manager-000001,
57,EVENT 13 END,2023-10-03 03:30:23.233,,
58,Check:homonymous,2023-10-03 06:09:22.672,Clerk-000001,homonymous Label(Activity:'Check for completeness')
58,New online application received,2023-10-03 06:09:22.672,,
58,Request info,2023-10-03 06:48:22.366,Manager-000003,
58,info received,2023-10-03 06:48:55.294,,
58,Check:homonymous,2023-10-03 06:49:05.294,Clerk-000002,homonymous Label(Activity:'Check for completeness')
58,Request info,2023-10-03 07:07:32.307,Manager-000005,
58,info received,2023-10-03 07:10:28.623,,
58,Check:homonymous,2023-10-03 07:10:38.623,Clerk-000001,homonymous Label(Activity:'Check for completeness')
58,Request info,2023-10-03 07:12:11.184,Manager-000001,
58,info received,2023-10-03 07:16:03.150,,
58,Check:homonymous,2023-10-03 07:16:13.150,Clerk-000006,homonymous Label(Activity:'Check for completeness')
58,Request info,2023-10-03 07:43:56.883,Manager-000002,
58,info received,2023-10-03 07:46:42.175,,
58,Check:homonymous,2023-10-03 07:46:52.175,Clerk-000004,homonymous Label(Activity:'Check for completeness')
58,Check:homonymous,2023-10-03 07:52:42.389,Clerk-000001,homonymous Label(Activity:'Perform checks')
58,Make decision,2023-10-03 08:08:37.806,Manager-000005,
58,Notify accept,2023-10-03 08:13:21.682,Manager-000002,
58,Deliver card,2023-10-03 08:15:19.395,Manager-000006,
58,EVENT 13 END,2023-10-03 08:32:08.751,,
59,Check for completeness,2023-10-03 06:14:45.227,Clerk-000004,
59,New online application received,2023-10-03 06:14:45.227,,
59,Request info,2023-10-03 06:23:11.527,Manager-000006,
59,info received,2023-10-03 06:28:04.547,,
59,Check for completeness,2023-10-03 06:28:14.547,Clerk-000006,
59,Request info,2023-10-03 07:08:40.037,Manager-000002,
59,info received,2023-10-03 07:09:17.436,,
59,Check for completeness,2023-10-03 07:09:27.436,Clerk-000003,
59,Request info,2023-10-03 07:12:21.342,Manager-000006,
59,info received,2023-10-03 07:17:23.658,,
59,Check for completeness,2023-10-03 07:17:33.658,Clerk-000005,
59,Request info,2023-10-03 07:18:57.662,Manager-000004,
59,info received,2023-10-03 07:38:42.874,,
59,Check for completeness,2023-10-03 07:38:52.874,Clerk-000002,
59,Perform checks,2023-10-03 07:44:35.910,Clerk-000005,
59,Make decision,2023-10-03 07:52:05.931,Manager-000004,
59,Notify accept,2023-10-03 08:04:24.800,Manager-000002,
59,Deliver card,2023-10-03 08:10:11.580,Manager-000003,
59,EVENT 13 END,2023-10-03 08:19:05.210,,
60,Check for completeness,2023-10-03 06:40:34.774,Clerk-000003,
60,New online application received,2023-10-03 06:40:34.774,,
60,Request info,2023-10-03 06:47:46.127,Manager-000004,
60,info received,2023-10-03 06:57:43.221,,
60,Check for completeness,2023-10-03 06:57:53.221,Clerk-000004,
60,Request info,2023-10-03 07:21:41.218,Manager-000002,
60,info received,2023-10-03 07:30:01.869,,
60,Check for completeness,2023-10-03 07:30:11.869,Clerk-000001,
60,Perform checks,2023-10-03 07:37:12.384,Clerk-000003,
60,Make decision,2023-10-03 07:37:25.929,Manager-000001,
60,Notify accept,2023-10-03 07:43:32.563,Manager-000006,
60,Deliver card,2023-10-03 08:10:13.729,Manager-000004,
60,EVENT 13 END,2023-10-03 08:24:21.295,,
61,Check for completeness,2023-10-03 06:42:09.759,Clerk-000005,
61,New online application received,2023-10-03 06:42:09.759,,
61,Perform checks,2023-10-03 07:11:10.836,Clerk-000002,
61,Make decision,2023-10-03 07:17:28.087,Manager-000003,
61,Notify accept,2023-10-03 07:31:11.094,Manager-000005,
61,Deliver card,2023-10-03 07:48:30.360,Manager-000003,
61,EVENT 13 END,2023-10-03 07:51:08.959,,
62,Check:homonymous,2023-10-03 07:55:44.576,Clerk-000003,homonymous Label(Activity:'Check for completeness')
62,New online application received,2023-10-03 07:55:44.576,,
62,Request info,2023-10-03 08:02:43.350,Manager-000001,
62,info received,2023-10-03 08:10:15.876,,
62,Check:homonymous,2023-10-03 08:10:25.876,Clerk-000006,homonymous Label(Activity:'Check for completeness')
