Case,Activity,Timestamp,Resource,label
1025,Prepare main course,2024-06-21 00:10:11.382,Cook-000003,
1025,Signal food complete,2024-06-24 23:58:33.049,Cook-000001,
1025,Bring food,2024-06-25 00:05:32.265,Cook helper-000002,
1025,Deliver to customer,2024-06-25 00:05:36.398,Waiter-000002,
1025,EVENT 8 END,2024-06-25 00:06:13.082,,
1026,Take order,2024-06-19 18:30:00.000,Waiter-000005,
1026,start,2024-06-19 18:30:00.000,,
1026,Review order,2024-06-19 18:30:03.324,Waiter-000002,
1026,Prepare starter,2024-06-19 18:31:39.335,Cook helper-000001,
1026,prepare drinks,2024-06-19 18:31:39.335,Barman-000001,
1026,Bring drinks,2024-06-19 18:32:31.184,Barman-000003,
1026,Review drinks,2024-06-19 18:43:46.837,Waiter-000005,
1026,prepare drinks,2024-06-19 18:44:35.655,Barman-000002,
1026,Bring drinks,2024-06-19 19:03:34.858,Barman-000003,
1026,Review drinks,2024-06-19 19:05:47.164,Waiter-000002,
1026,Signal food complete,2024-06-21 00:36:37.692,Cook-000001,
1026,Bring food,2024-06-21 20:06:54.937,Cook helper-000002,
1026,Deliver to customer,2024-06-21 20:07:53.911,Waiter-000001,
1026,EVENT 8 END,2024-06-21 20:11:15.745,,
1027,Take order,2024-06-19 18:45:00.000,Waiter-000004,
1027,start,2024-06-19 18:45:00.000,,
1027,Review order,2024-06-19 18:50:54.259,Waiter-000002,
1027,prepare drinks,2024-06-19 18:51:55.275,Barman-000001,
1027,Bring drinks,2024-06-19 18:53:16.746,Barman-000003,
1027,Review drinks,2024-06-19 19:02:09.536,Waiter-000005,
1027,prepare drinks,2024-06-19 19:02:58.915,Barman-000001,
1027,Bring drinks,2024-06-19 19:06:41.653,Barman-000002,
1027,Review drinks,2024-06-19 19:08:54.756,Waiter-000003,
1027,Prepare main course,2024-06-21 00:39:56.577,Cook-000003,
1027,Signal food complete,2024-06-25 00:17:18.179,Cook-000001,
1027,Bring food,2024-06-25 00:21:11.519,Cook helper-000001,
1027,Deliver to customer,2024-06-25 00:33:27.286,Waiter-000001,
1027,EVENT 8 END,2024-06-25 00:34:34.657,,
1028,Take order,2024-06-19 19:00:00.000,Waiter-000001,
1028,start,2024-06-19 19:00:00.000,,
1028,Review order,2024-06-19 19:02:53.301,Waiter-000004,
1028,prepare drinks,2024-06-19 19:04:35.443,Barman-000002,
1028,Bring drinks,2024-06-19 19:06:27.986,Barman-000003,form-based events(2024-06-19 19:06:27.986)
1028,Review drinks,2024-06-19 19:06:27.986,Waiter-000001,form-based events(2024-06-19 19:10:00.655)
1028,Prepare main course,2024-06-21 00:47:17.268,Cook-000003,
1028,Signal food complete,2024-06-25 00:26:42.209,Cook-000001,
1028,Bring food,2024-06-25 00:45:20.191,Cook helper-000003,
1028,Deliver to customer,2024-06-25 00:46:52.822,Waiter-000003,
1028,EVENT 8 END,2024-06-25 00:47:46.779,,
1029,Take order,2024-06-19 19:15:00.000,Waiter-000004,
1029,start,2024-06-19 19:15:00.000,,
1029,Review order,2024-06-19 19:17:08.182,Waiter-000002,
1029,prepare drinks,2024-06-19 19:17:27.208,Barman-000001,
1029,Bring drinks,2024-06-19 19:20:21.183,Barman-000002,
1029,Review drinks,2024-06-19 19:30:48.311,Waiter-000004,
1029,prepare drinks,2024-06-19 19:30:57.502,Barman-000003,
1029,Bring drinks,2024-06-19 19:33:26.553,Barman-000001,
1029,Review drinks,2024-06-19 19:36:40.201,Waiter-000001,
1029,Prepare main course,2024-06-21 00:53:51.393,Cook-000002,
1029,Signal food complete,2024-06-25 00:27:31.575,Cook-000003,
1029,Bring food,2024-06-25 01:37:06.418,Cook helper-000001,
1029,Deliver to customer,2024-06-25 01:45:41.597,Waiter-000005,
1029,EVENT 8 END,2024-06-25 01:47:49.679,,
103,Take order,2024-05-09 19:45:00.000,Waiter-000001,
103,start,2024-05-09 19:45:00.000,,
103,Review order,2024-05-09 20:04:38.523,Waiter-000004,
103,prepare drinks,2024-05-09 20:05:31.308,Barman-000002,
103,Bring drinks,2024-05-09 20:07:08.487,Barman-000001,
103,Prepare main course,2024-05-09 20:10:14.501,Cook-000003,
103,Review drinks,2024-05-09 20:10:58.110,Waiter-000001,
103,Signal food complete,2024-05-09 20:33:32.809,Cook-000001,
103,Bring food,2024-05-09 20:51:30.069,Cook helper-000001,
103,Deliver to customer,2024-05-09 20:54:29.121,Waiter-000002,
103,EVENT 8 END,2024-05-09 20:59:07.440,,
1030,Take order,2024-06-19 19:30:00.000,Waiter-000003,
1030,start,2024-06-19 19:30:00.000,,
1030,Review order,2024-06-19 19:30:03.408,Waiter-000005,
1030,Prepare starter,2024-06-19 19:33:41.155,Cook helper-000003,
1030,prepare drinks,2024-06-19 19:33:41.155,Barman-000002,
1030,Bring drinks,2024-06-19 19:33:51.375,Barman-000003,
1030,Review drinks,2024-06-19 19:39:13.268,Waiter-000003,
1030,prepare drinks,2024-06-19 19:39:30.310,Barman-000002,
1030,Bring drinks,2024-06-19 19:44:33.869,Barman-000001,
1030,Review drinks,2024-06-19 19:46:14.890,Waiter-000001,
1030,Prepare main course,2024-06-21 01:24:15.145,Cook-000003,
1030,Signal food complete,2024-06-25 00:46:20.618,Cook-000002,
1030,Bring food,2024-06-25 01:11:30.900,Cook helper-000001,
1030,Deliver to customer,2024-06-25 01:13:53.755,Waiter-000001,
1030,EVENT 8 END,2024-06-25 01:15:12.994,,
1031,Take order,2024-06-19 19:45:00.000,Waiter-000004,
1031,start,2024-06-19 19:45:00.000,,
1031,Review order,2024-06-19 19:45:16.895,Waiter-000005,
1031,Prepare starter,2024-06-19 19:46:03.994,Cook helper-000001,
1031,prepare drinks,2024-06-19 19:46:03.994,Barman-000003,
1031,Bring drinks,2024-06-19 19:55:45.058,Barman-000002,form-based events(2024-06-19 19:55:45.058)
1031,Review drinks,2024-06-19 19:55:45.058,Waiter-000004,form-based events(2024-06-19 20:03:05.953)
1031,Prepare main course,2024-06-21 18:43:47.469,Cook-000002,
1031,Signal food complete,2024-06-25 01:43:15.358,Cook-000002,
1031,Bring food,2024-06-25 18:00:12.483,Cook helper-000002,
1031,Deliver to customer,2024-06-25 18:04:50.176,Waiter-000002,
1031,EVENT 8 END,2024-06-25 18:07:23.832,,
1032,Take order,2024-06-19 20:00:00.000,Waiter-000003,
1032,start,2024-06-19 20:00:00.000,,
1032,Review order,2024-06-19 20:01:14.458,Waiter-000002,
1032,prepare drinks,2024-06-19 20:01:36.659,Barman-000001,
1032,Bring drinks,2024-06-19 20:06:03.874,Barman-000003,
1032,Review drinks,2024-06-19 20:10:15.387,Waiter-000001,
1032,Prepare main course,2024-06-21 18:50:03.085,Cook-000002,
1032,Signal food complete,2024-06-25 01:52:37.947,Cook-000001,
1032,Bring food,2024-06-25 18:10:25.916,Cook helper-000003,
1032,Deliver to customer,2024-06-25 18:11:48.435,Waiter-000003,
1032,EVENT 8 END,2024-06-25 18:16:43.540,,
1033,Take order,2024-06-19 20:15:00.000,Waiter-000003,
1033,start,2024-06-19 20:15:00.000,,
1033,Review order,2024-06-19 20:15:38.988,Waiter-000002,
1033,prepare drinks,2024-06-19 20:16:44.982,Barman-000002,
1033,Bring drinks,2024-06-19 20:20:26.146,Barman-000001,
1033,Review drinks,2024-06-19 20:31:51.368,Waiter-000005,
1033,prepare drinks,2024-06-19 20:33:42.844,Barman-000001,
1033,Bring drinks,2024-06-19 20:51:03.910,Barman-000001,
1033,Review drinks,2024-06-19 20:56:31.836,Waiter-000002,
1033,Prepare main course,2024-06-21 18:58:48.586,Cook-000002,
1033,Signal food complete,2024-06-25 18:10:25.916,Cook-000001,
1033,Bring food,2024-06-25 19:23:00.088,Cook helper-000002,
1033,Deliver to customer,2024-06-25 19:42:32.899,Waiter-000004,
1033,EVENT 8 END,2024-06-25 19:43:45.059,,
1034,Take order,2024-06-19 20:30:00.000,Waiter-000004,
1034,start,2024-06-19 20:30:00.000,,
1034,Review order,2024-06-19 20:30:02.919,Waiter-000001,
1034,Prepare starter,2024-06-19 20:30:27.607,Cook helper-000003,
1034,prepare drinks,2024-06-19 20:30:27.607,Barman-000003,
1034,Bring drinks,2024-06-19 20:32:41.282,Barman-000002,
1034,Review drinks,2024-06-19 20:45:45.139,Waiter-000001,
1034,prepare drinks,2024-06-19 20:47:59.758,Barman-000003,
1034,Bring drinks,2024-06-19 20:48:12.559,Barman-000002,
1034,Review drinks,2024-06-19 20:58:11.943,Waiter-000004,
1034,Prepare main course,2024-06-21 19:38:29.100,Cook-000002,
1034,Signal food complete,2024-06-25 19:01:06.053,Cook-000002,
1034,Bring food,2024-06-25 19:07:53.972,Cook helper-000003,
1034,Deliver to customer,2024-06-25 19:08:03.914,Waiter-000001,
1034,EVENT 8 END,2024-06-25 19:09:04.023,,
1035,Take order,2024-06-19 20:45:00.000,Waiter-000004,
1035,start,2024-06-19 20:45:00.000,,
1035,Review order,2024-06-19 20:48:39.902,Waiter-000005,
1035,prepare drinks,2024-06-19 20:49:40.645,Barman-000003,
1035,Bring drinks,2024-06-19 20:56:00.479,Barman-000003,
1035,Review drinks,2024-06-19 20:57:49.193,Waiter-000001,
1035,Prepare main course,2024-06-21 20:06:54.937,Cook-000001,
1035,Signal food complete,2024-06-25 19:23:28.560,Cook-000001,
1035,Bring food,2024-06-25 20:01:38.822,Cook helper-000003,
1035,Deliver to customer,2024-06-25 20:04:07.407,Waiter-000003,
1035,EVENT 8 END,2024-06-25 20:04:36.992,,
1036,Take order,2024-06-19 21:00:00.000,Waiter-000005,
1036,start,2024-06-19 21:00:00.000,,
1036,Review order,2024-06-19 21:02:18.685,Waiter-000004,
1036,Prepare starter,2024-06-19 21:02:22.545,Cook helper-000002,
1036,prepare drinks,2024-06-19 21:02:22.545,Barman-000001,
1036,Bring drinks,2024-06-19 21:04:06.223,Barman-000003,
1036,Review drinks,2024-06-19 21:05:31.705,Waiter-000001,
1036,Prepare main course,2024-06-21 20:36:04.095,Cook-000001,
1036,Signal food complete,2024-06-25 19:32:35.756,Cook-000003,
1036,Bring food,2024-06-25 20:23:43.248,Cook helper-000001,
1036,Deliver to customer,2024-06-25 20:24:24.443,Waiter-000001,
1036,EVENT 8 END,2024-06-25 20:25:07.689,,
1037,Take order,2024-06-19 21:15:00.000,Waiter-000003,
1037,start,2024-06-19 21:15:00.000,,
1037,Review order,2024-06-19 21:16:07.460,Waiter-000005,
1037,prepare drinks,2024-06-19 21:16:48.056,Barman-000002,
1037,Bring drinks,2024-06-19 21:17:34.042,Barman-000001,
1037,Review drinks,2024-06-19 21:25:09.866,Waiter-000004,
1037,Prepare main course,2024-06-21 20:50:46.901,Cook-000001,
1037,Signal food complete,2024-06-25 20:23:43.248,Cook-000003,
1037,Bring food,2024-06-25 20:35:06.805,Cook helper-000001,
1037,Deliver to customer,2024-06-25 20:38:02.844,Waiter-000003,
1037,EVENT 8 END,2024-06-25 20:38:47.203,,
1038,Take order,2024-06-19 21:30:00.000,Waiter-000002,
1038,start,2024-06-19 21:30:00.000,,
1038,Review order,2024-06-19 21:30:07.411,Waiter-000001,
1038,prepare drinks,2024-06-19 21:30:16.359,Barman-000003,
1038,Bring drinks,2024-06-19 21:31:44.183,Barman-000002,
1038,Review drinks,2024-06-19 21:31:50.256,Waiter-000005,
1038,Prepare main course,2024-06-21 21:09:50.631,Cook-000002,
1038,Signal food complete,2024-06-25 19:51:49.947,Cook-000002,
1038,Bring food,2024-06-25 20:06:45.243,Cook helper-000002,
1038,Deliver to customer,2024-06-25 20:21:19.018,Waiter-000005,
1038,EVENT 8 END,2024-06-25 20:21:19.795,,
1039,Take order,2024-06-19 21:45:00.000,Waiter-000002,
1039,start,2024-06-19 21:45:00.000,,
1039,Review order,2024-06-19 21:47:23.916,Waiter-000003,
1039,prepare drinks,2024-06-19 21:48:18.911,Barman-000001,
1039,Bring drinks,2024-06-19 21:50:34.287,Barman-000003,
1039,Review drinks,2024-06-19 21:56:49.809,Waiter-000005,
1039,prepare drinks,2024-06-19 21:58:48.188,Barman-000002,
1039,Bring drinks,2024-06-19 22:01:02.775,Barman-000001,
1039,Review drinks,2024-06-19 22:11:39.819,Waiter-000005,
1039,Prepare main course,2024-06-21 21:25:30.846,Cook-000002,
1039,Signal food complete,2024-06-25 20:06:45.243,Cook-000002,
1039,Bring food,2024-06-25 20:43:17.584,Cook helper-000003,
1039,Deliver to customer,2024-06-25 20:49:21.288,Waiter-000004,
1039,EVENT 8 END,2024-06-25 20:50:57.268,,
104,Take order,2024-05-09 20:00:00.000,Waiter-000004,
104,start,2024-05-09 20:00:00.000,,
104,Review order,2024-05-09 20:01:32.089,Waiter-000003,
104,prepare drinks,2024-05-09 20:01:34.302,Barman-000003,
104,Bring drinks,2024-05-09 20:03:26.518,Barman-000001,
104,Review drinks,2024-05-09 20:03:36.374,Waiter-000005,
104,prepare drinks,2024-05-09 20:05:49.435,Barman-000003,
104,Bring drinks,2024-05-09 20:07:26.401,Barman-000002,
104,Prepare main course,2024-05-09 20:08:47.097,Cook-000002,
104,Review drinks,2024-05-09 20:10:02.654,Waiter-000003,
104,Signal food complete,2024-05-09 20:20:34.545,Cook-000003,
104,Bring food,2024-05-09 21:08:49.272,Cook helper-000002,
104,Deliver to customer,2024-05-09 21:09:44.391,Waiter-000002,
104,EVENT 8 END,2024-05-09 21:10:47.750,,
1040,Take order,2024-06-19 22:00:00.000,Waiter-000004,
1040,start,2024-06-19 22:00:00.000,,
1040,Review order,2024-06-19 22:01:47.809,Waiter-000001,
1040,prepare drinks,2024-06-19 22:02:16.639,Barman-000003,
1040,Bring drinks,2024-06-19 22:02:21.235,Barman-000002,
1040,Review drinks,2024-06-19 22:03:20.981,Waiter-000002,
1040,prepare drinks,2024-06-19 22:03:31.900,Barman-000003,
1040,Bring drinks,2024-06-19 22:06:07.731,Barman-000002,
1040,Review drinks,2024-06-19 22:08:45.471,Waiter-000003,
1040,prepare drinks,2024-06-19 22:10:21.490,Barman-000003,
1040,Bring drinks,2024-06-19 22:16:06.832,Barman-000002,
1040,Review drinks,2024-06-19 22:26:48.226,Waiter-000002,
1040,prepare drinks,2024-06-19 22:27:10.676,Barman-000001,
1040,Bring drinks,2024-06-19 22:27:33.021,Barman-000002,
1040,Review drinks,2024-06-19 22:36:08.972,Waiter-000001,
1040,Prepare main course,2024-06-21 21:35:49.880,Cook-000003,
1040,Signal food complete,2024-06-25 20:43:17.584,Cook-000002,
1040,Bring food,2024-06-25 21:22:05.336,Cook helper-000001,
1040,Deliver to customer,2024-06-25 21:24:59.838,Waiter-000005,
1040,EVENT 8 END,2024-06-25 21:30:03.764,,
1041,Take order,2024-06-19 22:15:00.000,Waiter-000004,
1041,start,2024-06-19 22:15:00.000,,
1041,Review order,2024-06-19 22:16:05.397,Waiter-000001,
1041,prepare drinks,2024-06-19 22:18:08.278,Barman-000001,
1041,Bring drinks,2024-06-19 22:25:36.780,Barman-000003,
1041,Review drinks,2024-06-19 22:28:19.183,Waiter-000003,
1041,Prepare main course,2024-06-21 21:54:21.076,Cook-000003,
1041,Signal food complete,2024-06-25 21:08:33.386,Cook-000001,
1041,Bring food,2024-06-25 21:17:58.378,Cook helper-000002,
1041,Deliver to customer,2024-06-25 21:21:32.583,Waiter-000004,
1041,EVENT 8 END,2024-06-25 21:22:02.352,,
1042,Take order,2024-06-19 22:30:00.000,Waiter-000005,
1042,start,2024-06-19 22:30:00.000,,
1042,Review order,2024-06-19 22:33:05.281,Waiter-000004,
1042,Prepare starter,2024-06-19 22:34:59.780,Cook helper-000003,
1042,prepare drinks,2024-06-19 22:34:59.780,Barman-000001,
1042,Bring drinks,2024-06-19 22:41:35.720,Barman-000003,form-based events(2024-06-19 22:41:35.720)
1042,Review drinks,2024-06-19 22:41:35.720,Waiter-000002,form-based events(2024-06-19 22:42:09.803)
1042,Prepare main course,2024-06-21 22:15:02.676,Cook-000003,
1042,Signal food complete,2024-06-25 21:30:17.439,Cook-000001,
1042,Bring food,2024-06-25 22:45:18.924,Cook helper-000003,
1042,Deliver to customer,2024-06-25 22:48:27.093,Waiter-000004,
1042,EVENT 8 END,2024-06-25 22:48:42.336,,
1043,Take order,2024-06-19 22:45:00.000,Waiter-000003,
1043,start,2024-06-19 22:45:00.000,,
1043,Review order,2024-06-19 22:46:10.058,Waiter-000005,
1043,prepare drinks,2024-06-19 22:47:29.793,Barman-000002,
1043,Bring drinks,2024-06-19 22:47:33.542,Barman-000001,
1043,Review drinks,2024-06-19 22:47:37.824,Waiter-000004,
1043,Prepare main course,2024-06-21 22:35:48.238,Cook-000001,
1043,Signal food complete,2024-06-25 22:45:18.924,Cook-000001,
1043,Bring food,2024-06-25 23:09:47.056,Cook helper-000003,
1043,Deliver to customer,2024-06-25 23:11:26.296,Waiter-000002,
1043,EVENT 8 END,2024-06-25 23:12:23.434,,
1044,Take order,2024-06-19 23:00:00.000,Waiter-000002,
1044,start,2024-06-19 23:00:00.000,,
1044,Review order,2024-06-19 23:01:06.827,Waiter-000003,
1044,prepare drinks,2024-06-19 23:02:02.457,Barman-000003,
1044,Bring drinks,2024-06-19 23:08:31.633,Barman-000002,form-based events(2024-06-19 23:08:31.633)
1044,Review drinks,2024-06-19 23:08:31.633,Waiter-000005,form-based events(2024-06-19 23:09:31.767)
1044,prepare drinks,2024-06-19 23:10:54.924,Barman-000001,
1044,Bring drinks,2024-06-19 23:13:37.991,Barman-000003,form-based events(2024-06-19 23:13:37.991)
1044,Review drinks,2024-06-19 23:13:37.991,Waiter-000002,form-based events(2024-06-19 23:14:11.157)
1044,Prepare main course,2024-06-21 22:55:52.029,Cook-000002,
1044,Signal food complete,2024-06-25 21:29:19.076,Cook-000001,
1044,Bring food,2024-06-25 21:30:17.439,Cook helper-000003,
1044,Deliver to customer,2024-06-25 21:33:24.538,Waiter-000002,
1044,EVENT 8 END,2024-06-25 21:37:09.642,,
1045,Take order,2024-06-19 23:15:00.000,Waiter-000003,
1045,start,2024-06-19 23:15:00.000,,
1045,Review order,2024-06-19 23:16:26.164,Waiter-000001,
1045,Prepare starter,2024-06-19 23:17:19.327,Cook helper-000003,
1045,prepare drinks,2024-06-19 23:17:19.327,Barman-000002,
1045,Bring drinks,2024-06-19 23:19:13.168,Barman-000001,
1045,Review drinks,2024-06-19 23:19:49.663,Waiter-000005,
1045,prepare drinks,2024-06-19 23:21:38.699,Barman-000003,
1045,Bring drinks,2024-06-19 23:30:09.592,Barman-000002,
1045,Review drinks,2024-06-19 23:30:21.169,Waiter-000003,
1045,Prepare main course,2024-06-21 22:56:42.671,Cook-000002,
1045,Signal food complete,2024-06-25 22:42:56.556,Cook-000003,
1045,Bring food,2024-06-25 22:43:49.662,Cook helper-000003,
1045,Deliver to customer,2024-06-25 22:44:09.492,Waiter-000005,
1045,EVENT 8 END,2024-06-25 22:48:00.977,,
1046,Take order,2024-06-19 23:30:00.000,Waiter-000002,
1046,start,2024-06-19 23:30:00.000,,
1046,Review order,2024-06-19 23:30:37.168,Waiter-000001,
1046,prepare drinks,2024-06-19 23:32:38.289,Barman-000001,
1046,Bring drinks,2024-06-19 23:47:12.374,Barman-000003,
1046,Review drinks,2024-06-19 23:48:28.790,Waiter-000003,
1046,Prepare main course,2024-06-21 23:44:25.098,Cook-000002,
1046,Signal food complete,2024-06-25 23:02:56.047,Cook-000002,
1046,Bring food,2024-06-25 23:52:58.613,Cook helper-000003,
1046,Deliver to customer,2024-06-25 23:53:28.928,Waiter-000005,
1046,EVENT 8 END,2024-06-25 23:54:59.155,,
1047,Take order,2024-06-19 23:45:00.000,Waiter-000005,
1047,start,2024-06-19 23:45:00.000,,
1047,Review order,2024-06-19 23:47:01.508,Waiter-000004,
1047,prepare drinks,2024-06-19 23:47:29.676,Barman-000002,
1047,Bring drinks,2024-06-20 00:22:27.658,Barman-000001,
1047,Review drinks,2024-06-20 00:30:41.965,Waiter-000003,
1047,prepare drinks,2024-06-20 00:32:29.685,Barman-000002,
1047,Bring drinks,2024-06-20 00:32:40.007,Barman-000003,
1047,Review drinks,2024-06-20 00:36:36.503,Waiter-000005,
1047,Prepare main course,2024-06-22 00:18:44.388,Cook-000001,
1047,Signal food complete,2024-06-26 00:48:25.707,Cook-000001,
1047,Bring food,2024-06-26 01:06:29.750,Cook helper-000002,
1047,Deliver to customer,2024-06-26 01:14:55.802,Waiter-000002,
1047,EVENT 8 END,2024-06-26 01:16:05.445,,
1048,Take order,2024-06-20 00:00:00.000,Waiter-000002,
1048,start,2024-06-20 00:00:00.000,,
1048,Review order,2024-06-20 00:01:06.304,Waiter-000001,
1048,prepare drinks,2024-06-20 00:03:22.445,Barman-000001,
1048,Bring drinks,2024-06-20 00:04:02.539,Barman-000003,
1048,Review drinks,2024-06-20 00:15:40.533,Waiter-000003,
1048,Prepare main course,2024-06-22 00:24:29.132,Cook-000003,
1048,Signal food complete,2024-06-25 23:02:31.875,Cook-000002,
1048,Bring food,2024-06-25 23:02:56.047,Cook helper-000002,
1048,Deliver to customer,2024-06-25 23:03:22.190,Waiter-000004,
1048,EVENT 8 END,2024-06-25 23:08:00.357,,
1049,Take order,2024-06-20 00:15:00.000,Waiter-000005,
1049,start,2024-06-20 00:15:00.000,,
1049,Review order,2024-06-20 00:15:25.598,Waiter-000004,
1049,Prepare starter,2024-06-20 00:15:31.659,Cook helper-000002,
1049,prepare drinks,2024-06-20 00:15:31.659,Barman-000001,
1049,Bring drinks,2024-06-20 00:16:53.875,Barman-000003,
1049,Review drinks,2024-06-20 00:26:34.265,Waiter-000001,
1049,Signal food complete,2024-06-22 01:29:39.856,Cook-000002,
