"Case","Activity","Timestamp","Resource","Injection","org"
43,"New online application received","2023-10-02 19:09:50.801","","","New online application received"
43,"Perform checks","2023-10-02 19:31:51.551","Clerk-000004","","Perform checks"
43,"Make decision","2023-10-02 19:38:31.583","Manager-000003","","Make decision"
43,"notify reject","2023-10-02 19:55:30.861","Manager-000002","","notify reject"
43,"review request received","2023-10-02 20:17:24.999","","","review request received"
43,"Check for completeness","2023-10-02 20:17:34.999","Clerk-000001","","Check for completeness"
43,"require additional details","2023-10-02 20:26:22.569","Manager-000005","synonymous Label(Activity)","Request info"
43,"obtain information","2023-10-02 20:34:58.931","","synonymous Label(Activity)","info received"
43,"Check for completeness","2023-10-02 20:35:08.931","Clerk-000002","","Check for completeness"
43,"Perform checks","2023-10-02 20:42:37.015","Clerk-000003","","Perform checks"
43,"Make decision","2023-10-02 20:42:47.958","Manager-000001","","Make decision"
43,"send notification reject","2023-10-02 20:55:45.022","Manager-000006","synonymous Label(Activity)","notify reject"
43,"time out","2023-10-02 20:59:02.157","","","time out"
43,"EVENT 13 END","2023-10-02 20:59:12.157","","","EVENT 13 END"
44,"Check for completeness","2023-10-02 19:56:45.012","Clerk-000006","","Check for completeness"
44,"New online application received","2023-10-02 19:56:45.012","","","New online application received"
44,"Perform checks","2023-10-02 20:33:25.408","Clerk-000004","","Perform checks"
44,"Make decision","2023-10-02 20:46:27.168","Manager-000002","","Make decision"
44,"Notify accept","2023-10-02 20:51:44.686","Manager-000003","","Notify accept"
44,"Deliver card","2023-10-02 21:08:58.879","Manager-000001","","Deliver card"
44,"EVENT 13 END","2023-10-02 21:12:29.436","","","EVENT 13 END"
46,"Check for completeness","2023-10-02 20:36:30.685","Clerk-000001","","Check for completeness"
46,"New online application received","2023-10-02 20:36:30.685","","","New online application received"
46,"Perform checks","2023-10-02 20:50:21.127","Clerk-000006","","Perform checks"
46,"Make decision","2023-10-02 20:56:50.576","Manager-000005","","Make decision"
46,"Notify accept","2023-10-02 21:04:00.031","Manager-000002","","Notify accept"
46,"Deliver card","2023-10-02 21:16:56.456","Manager-000004","","Deliver card"
46,"EVENT 13 END","2023-10-02 21:31:35.866","","","EVENT 13 END"
47,"Check for completeness","2023-10-02 21:24:00.837","Clerk-000003","","Check for completeness"
47,"New online application received","2023-10-02 21:24:00.837","","","New online application received"
47,"Request info","2023-10-02 21:25:04.834","Manager-000006","","Request info"
47,"info received","2023-10-02 21:30:03.737","","","info received"
47,"Check for completeness","2023-10-02 21:30:13.737","Clerk-000004","","Check for completeness"
47,"Request info","2023-10-02 21:38:14.733","Manager-000001","","Request info"
47,"info received","2023-10-02 21:40:59.029","","","info received"
47,"Check for completeness","2023-10-02 21:41:09.029","Clerk-000001","","Check for completeness"
47,"Perform checks","2023-10-02 21:41:51.370","Clerk-000006","","Perform checks"
47,"Make decision","2023-10-02 21:49:00.707","Manager-000006","","Make decision"
47,"notify reject","2023-10-02 21:58:57.576","Manager-000004","","notify reject"
47,"review request received","2023-10-02 22:00:27.932","","","review request received"
47,"Check for completeness","2023-10-02 22:00:37.932","Clerk-000002","","Check for completeness"
47,"Perform checks","2023-10-02 22:01:54.433","Clerk-000003","","Perform checks"
47,"Make decision","2023-10-02 22:05:31.709","Manager-000005","","Make decision"
47,"notify reject","2023-10-02 22:16:59.274","Manager-000001","","notify reject"
47,"time out","2023-10-02 22:25:09.045","","","time out"
47,"EVENT 13 END","2023-10-02 22:25:19.045","","","EVENT 13 END"
48,"Check for completeness","2023-10-02 22:12:43.742","Clerk-000005","","Check for completeness"
48,"New online application received","2023-10-02 22:12:43.742","","","New online application received"
48,"Request info","2023-10-02 22:28:02.111","Manager-000003","","Request info"
48,"info received","2023-10-02 22:48:35.633","","","info received"
48,"Check for completeness","2023-10-02 22:48:45.633","Clerk-000001","","Check for completeness"
48,"Request info","2023-10-02 22:56:18.538","Manager-000006","","Request info"
48,"information received","2023-10-02 23:21:20.906","","synonymous Label(Activity)","info received"
48,"Check for completeness","2023-10-02 23:21:30.906","Clerk-000005","","Check for completeness"
48,"Request info","2023-10-02 23:45:49.340","Manager-000002","","Request info"
48,"info received","2023-10-02 23:57:31.733","","","info received"
48,"Check for completeness","2023-10-02 23:57:41.733","Clerk-000006","","Check for completeness"
48,"Request info","2023-10-03 00:01:13.483","Manager-000003","","Request info"
48,"info received","2023-10-03 00:17:06.375","","","info received"
48,"Check for completeness","2023-10-03 00:17:16.375","Clerk-000002","","Check for completeness"
48,"Request info","2023-10-03 00:20:13.886","Manager-000002","","Request info"
48,"info received","2023-10-03 00:24:27.163","","","info received"
48,"Check for completeness","2023-10-03 00:24:37.163","Clerk-000005","","Check for completeness"
48,"Request info","2023-10-03 00:28:59.821","Manager-000006","","Request info"
48,"info received","2023-10-03 00:32:11.728","","","info received"
48,"Check for completeness","2023-10-03 00:32:21.728","Clerk-000004","","Check for completeness"
48,"Perform checks","2023-10-03 00:39:07.892","Clerk-000001","","Perform checks"
48,"Make decision","2023-10-03 00:59:40.041","Manager-000004","","Make decision"
48,"notify reject","2023-10-03 01:10:49.811","Manager-000003","","notify reject"
48,"time out","2023-10-03 01:42:58.246","","","time out"
48,"EVENT 13 END","2023-10-03 01:43:08.246","","","EVENT 13 END"
49,"Check for completeness","2023-10-02 22:39:55.747","Clerk-000004","","Check for completeness"
49,"New online application received","2023-10-02 22:39:55.747","","","New online application received"
49,"Request info","2023-10-02 23:20:25.298","Manager-000002","","Request info"
49,"info received","2023-10-02 23:23:54.056","","","info received"
49,"Check for completeness","2023-10-02 23:24:04.056","Clerk-000001","","Check for completeness"
49,"Request info","2023-10-02 23:28:06.868","Manager-000001","","Request info"
49,"info received","2023-10-02 23:37:13.914","","","info received"
49,"assess completeness","2023-10-02 23:37:23.914","Clerk-000002","synonymous Label(Activity)","Check for completeness"
49,"Perform checks","2023-10-03 00:02:08.923","Clerk-000005","","Perform checks"
49,"Make decision","2023-10-03 00:02:10.455","Manager-000001","","Make decision"
49,"notify reject","2023-10-03 00:27:48.580","Manager-000005","","notify reject"
49,"time out","2023-10-03 00:41:24.175","","","time out"
49,"EVENT 13 END","2023-10-03 00:41:34.175","","","EVENT 13 END"
50,"Check for completeness","2023-10-02 22:55:08.564","Clerk-000006","","Check for completeness"
50,"New online application received","2023-10-02 22:55:08.564","","","New online application received"
50,"Request info","2023-10-02 22:57:49.865","Manager-000004","","Request info"
50,"info received","2023-10-02 23:08:59.836","","","info received"
50,"Check for completeness","2023-10-02 23:09:09.836","Clerk-000002","","Check for completeness"
50,"Perform checks","2023-10-02 23:16:04.693","Clerk-000003","","Perform checks"
50,"Make decision","2023-10-02 23:22:15.982","Manager-000005","","Make decision"
50,"Notify accept","2023-10-02 23:28:14.793","Manager-000003","","Notify accept"
50,"Deliver card","2023-10-02 23:31:07.834","Manager-000004","","Deliver card"
50,"EVENT 13 END","2023-10-02 23:48:02.653","","","EVENT 13 END"
51,"Check for completeness","2023-10-02 23:25:21.967","Clerk-000006","","Check for completeness"
51,"New online application received","2023-10-02 23:25:21.967","","","New online application received"
51,"Request info","2023-10-02 23:40:21.224","Manager-000006","","Request info"
51,"info received","2023-10-02 23:41:12.565","","","info received"
51,"Check for completeness","2023-10-02 23:41:22.565","Clerk-000003","","Check for completeness"
51,"Request info","2023-10-03 00:39:17.379","Manager-000002","","Request info"
51,"info received","2023-10-03 00:46:26.071","","","info received"
51,"Check for completeness","2023-10-03 00:46:36.071","Clerk-000002","","Check for completeness"
51,"Perform checks","2023-10-03 00:50:24.923","Clerk-000006","","Perform checks"
51,"Make decision","2023-10-03 01:14:15.715","Manager-000001","","Make decision"
51,"notify reject","2023-10-03 01:25:02.864","Manager-000005","","notify reject"
51,"time out","2023-10-03 01:26:55.001","","","time out"
51,"EVENT 13 END","2023-10-03 01:27:05.001","","","EVENT 13 END"
52,"Check for completeness","2023-10-02 23:41:02.832","Clerk-000004","","Check for completeness"
52,"New online application received","2023-10-02 23:41:02.832","","","New online application received"
52,"check application","2023-10-02 23:47:20.295","Clerk-000001","synonymous Label(Activity)","Perform checks"
52,"Make decision","2023-10-02 23:56:30.737","Manager-000005","","Make decision"
52,"notify reject","2023-10-03 00:05:47.427","Manager-000006","","notify reject"
52,"review request received","2023-10-03 00:06:09.346","","","review request received"
52,"Check for completeness","2023-10-03 00:06:19.346","Clerk-000004","","Check for completeness"
52,"Request info","2023-10-03 00:11:32.171","Manager-000004","","Request info"
52,"info received","2023-10-03 00:15:06.851","","","info received"
52,"Check for completeness","2023-10-03 00:15:16.851","Clerk-000001","","Check for completeness"
52,"Perform checks","2023-10-03 00:16:17.664","Clerk-000006","","Perform checks"
52,"Make decision","2023-10-03 00:29:02.660","Manager-000004","","Make decision"
52,"notify reject","2023-10-03 00:37:54.583","Manager-000003","","notify reject"
52,"review request received","2023-10-03 00:50:58.980","","","review request received"
52,"Check for completeness","2023-10-03 00:51:08.980","Clerk-000004","","Check for completeness"
52,"Request info","2023-10-03 00:59:50.984","Manager-000005","","Request info"
52,"info received","2023-10-03 01:09:23.893","","","info received"
52,"Check for completeness","2023-10-03 01:09:33.893","Clerk-000005","","Check for completeness"
52,"Perform checks","2023-10-03 01:14:55.841","Clerk-000002","","Perform checks"
52,"Make decision","2023-10-03 01:19:41.229","Manager-000006","","Make decision"
52,"notify reject","2023-10-03 01:19:46.103","Manager-000002","","notify reject"
52,"review request received","2023-10-03 01:29:17.796","","","review request received"
52,"Check for completeness","2023-10-03 01:29:27.796","Clerk-000004","","Check for completeness"
52,"Perform checks","2023-10-03 01:50:22.056","Clerk-000005","","Perform checks"
52,"Make decision","2023-10-03 01:55:11.563","Manager-000001","","Make decision"
52,"notify reject","2023-10-03 02:34:04.951","Manager-000004","","notify reject"
52,"time out","2023-10-03 02:46:08.697","","","time out"
52,"EVENT 13 END","2023-10-03 02:46:18.697","","","EVENT 13 END"
55,"Check for completeness","2023-10-03 01:23:31.507","Clerk-000001","","Check for completeness"
55,"get new application","2023-10-03 01:23:31.507","","synonymous Label(Activity)","New online application received"
55,"Request info","2023-10-03 01:28:49.137","Manager-000004","","Request info"
55,"info received","2023-10-03 01:53:07.253","","","info received"
55,"Check for completeness","2023-10-03 01:53:17.253","Clerk-000001","","Check for completeness"
55,"Perform checks","2023-10-03 02:03:56.832","Clerk-000004","","Perform checks"
55,"Make decision","2023-10-03 02:04:12.179","Manager-000003","","Make decision"
55,"Notify accept","2023-10-03 02:05:17.376","Manager-000004","","Notify accept"
55,"Deliver card","2023-10-03 02:19:52.697","Manager-000003","","Deliver card"
55,"EVENT 13 END","2023-10-03 03:21:30.286","","","EVENT 13 END"
56,"Check for completeness","2023-10-03 01:34:01.981","Clerk-000006","","Check for completeness"
56,"New online application received","2023-10-03 01:34:01.981","","","New online application received"
56,"Request info","2023-10-03 01:37:31.243","Manager-000006","","Request info"
56,"info received","2023-10-03 01:54:31.717","","","info received"
56,"verify completeness","2023-10-03 01:54:41.717","Clerk-000006","synonymous Label(Activity)","Check for completeness"
56,"Perform checks","2023-10-03 02:05:43.652","Clerk-000003","","Perform checks"
56,"Make decision","2023-10-03 02:10:22.771","Manager-000005","","Make decision"
56,"send notification accept","2023-10-03 02:21:47.151","Manager-000002","synonymous Label(Activity)","Notify accept"
56,"send package","2023-10-03 02:24:38.182","Manager-000006","synonymous Label(Activity)","Deliver card"
56,"EVENT 13 END","2023-10-03 02:38:06.681","","","EVENT 13 END"
57,"Check for completeness","2023-10-03 03:00:56.688","Clerk-000005","","Check for completeness"
57,"New online application received","2023-10-03 03:00:56.688","","","New online application received"
