Case,Activity,Timestamp,Resource,Event,label
10153084,article 34  WABO applies,2014-06-05 07:00:14,2670601,347,form-based (orig=2014-06-11 07:00:33)
10153084,ask stakeholders views,2014-06-05 07:00:14,2670601,349,form-based (orig=2014-06-11 07:00:34)
10153084,assessment of content completed,2014-06-11 07:00:35,2670601,363,
10153084,by law,2014-06-11 07:00:35,2670601,352,form-based (orig=2014-06-11 07:00:36)
10153084,completed subcases content,2014-06-11 07:00:35,2670601,359,form-based (orig=2014-06-11 07:00:37)
10153084,coordination of application,2014-06-11 07:00:35,2670601,351,form-based (orig=2014-06-11 07:00:38)
10153084,creating environmental permit decision,2014-06-11 07:00:35,2670601,356,form-based (orig=2014-06-11 07:00:39)
10153084,decision date prior to decision,2014-06-11 07:00:40,2670601,353,
10153084,generating decision environmental permit,2014-06-11 07:00:40,2670601,360,form-based (orig=2014-06-11 07:00:41)
10153084,grounds for refusal,2014-06-11 07:00:40,2670601,348,form-based (orig=2014-06-11 07:00:42) ; form-based (orig=2014-06-11 07:00:41)
10153084,phase advice known,2014-06-11 07:00:41,2670601,357,form-based (orig=2014-06-11 07:00:43)
10153084,phase application receptive,2014-06-11 07:00:44,2670601,361,
10153084,phase decision ready,2014-06-11 07:00:45,2670601,362,
10153084,procedure change,2014-06-11 07:00:46,2670601,346,
10153084,procedure change after completeness,2014-06-11 07:00:47,2670601,344,
10153084,request complete,2014-06-11 07:00:48,2670601,355,
10153084,send letter in progress,2014-06-11 07:00:49,2670601,345,
10153084,set decision status,2014-06-11 07:00:50,2670601,358,
10153084,submit decision,2014-06-11 07:00:51,2670601,354,
10153084,suspension ground applicable,2014-06-11 07:00:52,2670601,350,
10153084,treat subcases content,2014-06-11 07:00:52,2670601,364,form-based (orig=2014-06-11 07:00:53)
10153084,create monitoring case,2014-06-11 07:00:52,560890,369,form-based (orig=2014-06-13 07:00:33) ; form-based (orig=2014-06-11 07:00:52)
10153084,creating cover letter decision,2014-06-11 07:00:52,560890,366,form-based (orig=2014-06-13 07:00:34) ; form-based (orig=2014-06-13 07:00:33)
10153084,enter senddate decision,2014-06-13 07:00:33,560890,368,form-based (orig=2014-06-13 07:00:35)
10153084,enter senddate decision environmental permit,2014-06-13 07:00:36,560890,367,
10153084,phase decision sent,2014-06-13 07:00:37,560890,370,
10153084,phase decision taken,2014-06-13 07:00:38,560890,371,
10153084,register objection and appeal periods,2014-06-13 07:00:39,560890,365,
10153084,transcript decision environmental permit to stakeholders,2014-06-13 07:00:40,560890,372,
10153084,enter senddate decision environmental permit,2014-06-17 07:00:33,560890,374,
10153084,record date of decision environmental permit,2014-06-17 07:00:34,560890,375,
10153084,set decision phase decision permitting decided,2014-06-17 07:00:34,560890,376,form-based (orig=2014-06-17 07:00:35)
10153084,start decision phase decision permitting sent,2014-06-17 07:00:34,560890,373,form-based (orig=2014-06-17 07:00:36)
10154600,register submission date request,2014-04-30 07:00:41,560872,377,
10154600,OLO messaging active,2014-04-30 07:00:41,560872,378,form-based (orig=2014-05-01 07:01:27)
10154600,create procedure confirmation,2014-04-30 07:00:41,560872,382,form-based (orig=2014-05-01 07:01:28)
10154600,create publication document,2014-05-01 07:01:29,560872,383,
10154600,forward to the competent authority,2014-05-01 07:01:29,560872,380,form-based (orig=2014-05-01 07:01:30)
10154600,phase application received,2014-05-01 07:01:29,560872,384,form-based (orig=2014-05-01 07:01:31) ; form-based (orig=2014-05-01 07:01:30)
10154600,registration date publication,2014-05-01 07:01:29,560872,386,form-based (orig=2014-05-01 07:01:32) ; form-based (orig=2014-05-01 07:01:30)
10154600,regular procedure without MER,2014-05-01 07:01:29,560872,381,form-based (orig=2014-05-01 07:01:33) ; form-based (orig=2014-05-01 07:01:29)
10154600,send confirmation receipt,2014-05-01 07:01:29,560872,379,form-based (orig=2014-05-01 07:01:34) ; form-based (orig=2014-05-01 07:01:33)
10154600,send confirmation receipt,2014-05-01 07:01:33,560872,385,form-based (orig=2014-05-01 07:01:35)
10154600,start WABOprocedure,2014-05-01 07:01:36,560872,387,
10154600,create subcases completeness,2014-05-01 07:01:36,2670601,390,form-based (orig=2014-06-11 07:00:54)
10154600,procedure change,2014-05-01 07:01:36,2670601,389,form-based (orig=2014-06-11 07:00:55)
10154600,start WABOprocedure,2014-06-11 07:00:56,2670601,391,
10154600,enter senddate decision environmental permit,2014-06-30 07:00:39,2670601,393,
10154600,register date environmental permit decision,2014-06-30 07:00:39,2670601,392,form-based (orig=2014-06-30 07:00:40)
10154600,set decision phase decision permitting decided,2014-06-30 07:00:39,2670601,394,form-based (orig=2014-06-30 07:00:41)
10154600,start decision phase decision permitting sent,2014-06-30 07:00:39,2670601,395,form-based (orig=2014-06-30 07:00:42)
10154600,article 34  WABO applies,2014-06-30 07:00:39,2670601,399,form-based (orig=2014-07-02 07:00:02) ; form-based (orig=2014-06-30 07:00:42)
10154600,ask stakeholders views,2014-06-30 07:00:42,2670601,401,form-based (orig=2014-07-02 07:00:03)
10154600,assessment of content completed,2014-07-02 07:00:04,2670601,409,
10154600,by law,2014-07-02 07:00:05,2670601,404,
10154600,completed subcases content,2014-07-02 07:00:06,2670601,412,
10154600,coordination of application,2014-07-02 07:00:07,2670601,403,
10154600,create procedure confirmation,2014-07-02 07:00:07,2670601,398,form-based (orig=2014-07-02 07:00:08)
10154600,creating environmental permit decision,2014-07-02 07:00:07,2670601,413,form-based (orig=2014-07-02 07:00:09)
10154600,decision date prior to decision,2014-07-02 07:00:07,2670601,405,form-based (orig=2014-07-02 07:00:10)
10154600,grounds for refusal,2014-07-02 07:00:07,2670601,400,form-based (orig=2014-07-02 07:00:11)
10154600,phase advice known,2014-07-02 07:00:12,2670601,407,
10154600,phase application receptive,2014-07-02 07:00:13,2670601,410,
10154600,procedure change,2014-07-02 07:00:14,2670601,397,
10154600,request complete,2014-07-02 07:00:15,2670601,406,
10154600,send letter in progress,2014-07-02 07:00:16,2670601,396,
10154600,set decision status,2014-07-02 07:00:17,2670601,408,
10154600,start WABOprocedure,2014-07-02 07:00:18,2670601,414,
10154600,suspension ground applicable,2014-07-02 07:00:19,2670601,402,
10154600,treat subcases content,2014-07-02 07:00:20,2670601,411,
10154600,create monitoring case,2014-07-03 07:00:33,2670601,418,
10154600,creating cover letter decision,2014-07-03 07:00:34,2670601,416,
10154600,enter senddate decision,2014-07-03 07:00:35,2670601,419,
10154600,enter senddate decision environmental permit,2014-07-03 07:00:35,2670601,417,form-based (orig=2014-07-03 07:00:36)
10154600,generating decision environmental permit,2014-07-03 07:00:35,2670601,422,form-based (orig=2014-07-03 07:00:37)
10154600,phase decision sent,2014-07-03 07:00:38,2670601,423,
10154600,phase decision taken,2014-07-03 07:00:38,2670601,420,form-based (orig=2014-07-03 07:00:39)
10154600,register objection and appeal periods,2014-07-03 07:00:38,2670601,415,form-based (orig=2014-07-03 07:00:40)
10154600,transcript decision environmental permit to stakeholders,2014-07-03 07:00:41,2670601,421,
10186016,register submission date request,2014-05-02 07:00:40,9264148,424,
10186016,OLO messaging active,2014-05-15 07:00:28,9264148,425,
10186016,create procedure confirmation,2014-05-15 07:00:28,9264148,429,form-based (orig=2014-05-15 07:00:29)
10186016,create publication document,2014-05-15 07:00:28,9264148,431,form-based (orig=2014-05-15 07:00:30) ; form-based (orig=2014-05-15 07:00:28)
10186016,create subcases completeness,2014-05-15 07:00:28,9264148,430,form-based (orig=2014-05-15 07:00:31)
10186016,forward to the competent authority,2014-05-15 07:00:32,9264148,427,
10186016,phase application received,2014-05-15 07:00:33,9264148,434,
10186016,registration date publication,2014-05-15 07:00:34,9264148,433,
10186016,regular procedure without MER,2014-05-15 07:00:35,9264148,428,
10186016,send confirmation receipt,2014-05-15 07:00:35,9264148,426,form-based (orig=2014-05-15 07:00:36)
10186016,send confirmation receipt,2014-05-15 07:00:35,9264148,435,form-based (orig=2014-05-15 07:00:37)
10186016,start WABOprocedure,2014-05-15 07:00:38,9264148,432,
10186016,create letter requesting missing data,2014-05-15 07:00:38,2670601,439,form-based (orig=2014-06-13 07:00:41)
10186016,enter senddate retrieve missing data,2014-05-15 07:00:38,2670601,441,form-based (orig=2014-06-13 07:00:42)
10186016,procedure change,2014-06-13 07:00:42,2670601,440,form-based (orig=2014-06-13 07:00:43)
10186016,request complete,2014-06-13 07:00:42,2670601,437,form-based (orig=2014-06-13 07:00:44) ; form-based (orig=2014-06-13 07:00:42)
10186016,term for supplying missing data,2014-06-13 07:00:42,2670601,438,form-based (orig=2014-06-13 07:00:45)
10186016,phase asked additional information,2014-06-13 07:00:42,2670601,443,form-based (orig=2014-06-17 07:00:37)
10186016,retrieve missing data,2014-06-13 07:00:42,2670601,442,form-based (orig=2014-06-17 07:00:38)
10186016,receive additional information,2014-06-25 07:00:07,2670601,444,
10186016,enter receipt of additional data,2014-06-30 07:00:43,2670601,445,
10186016,phase additional information received,2014-06-30 07:00:44,2670601,446,
10186016,MER present in supplement,2014-07-07 07:01:30,2670601,450,
10186016,article 34  WABO applies,2014-07-07 07:01:31,2670601,447,
10186016,ask stakeholders views,2014-07-07 07:01:32,2670601,449,
10186016,assessment of content completed,2014-07-07 07:01:33,2670601,458,
10186016,completed subcases content,2014-07-07 07:01:34,2670601,457,
10186016,grounds for refusal,2014-07-07 07:01:34,2670601,448,form-based (orig=2014-07-07 07:01:35)
10186016,phase advice known,2014-07-07 07:01:34,2670601,459,form-based (orig=2014-07-07 07:01:36)
10186016,phase application receptive,2014-07-07 07:01:37,2670601,456,
10186016,procedure change,2014-07-07 07:01:38,2670601,454,
10186016,procedure change after completeness,2014-07-07 07:01:38,2670601,452,form-based (orig=2014-07-07 07:01:39)
10186016,request complete,2014-07-07 07:01:38,2670601,451,form-based (orig=2014-07-07 07:01:40)
10186016,send confirmation receipt additional data,2014-07-07 07:01:41,2670601,455,
10186016,send letter in progress,2014-07-07 07:01:41,2670601,453,form-based (orig=2014-07-07 07:01:42)
10186016,treat subcases content,2014-07-07 07:01:41,2670601,460,form-based (orig=2014-07-07 07:01:43)
10186016,create cover letter extend procedure term,2014-07-07 07:01:41,2670601,463,form-based (orig=2014-07-09 07:00:29)
10186016,create decision procedure term extension,2014-07-07 07:01:41,2670601,466,form-based (orig=2014-07-09 07:00:30) ; form-based (orig=2014-07-09 07:00:29)
10186016,creating decision procedure term extension,2014-07-09 07:00:29,2670601,469,form-based (orig=2014-07-09 07:00:31) ; form-based (orig=2014-07-09 07:00:29)
10186016,decision date prior to decision,2014-07-09 07:00:29,2670601,462,form-based (orig=2014-07-09 07:00:32)
10186016,enter senddate procedure term extension,2014-07-09 07:00:33,2670601,465,
10186016,extend procedure term,2014-07-09 07:00:33,2670601,464,form-based (orig=2014-07-09 07:00:34)
10186016,phase procedure extended,2014-07-09 07:00:33,2670601,468,form-based (orig=2014-07-09 07:00:35) ; form-based (orig=2014-07-09 07:00:33)
10186016,register number of days extension period,2014-07-09 07:00:33,2670601,461,form-based (orig=2014-07-09 07:00:36)
10186016,set decision status,2014-07-09 07:00:33,2670601,467,form-based (orig=2014-07-09 07:00:37)
10186016,start decision phase extension granted,2014-07-09 07:00:33,2670601,470,form-based (orig=2014-07-09 07:00:38) ; form-based (orig=2014-07-09 07:00:37)
10186016,enter senddate decision procedure term extension,2014-07-09 07:00:37,2670601,472,form-based (orig=2014-07-10 07:00:06)
10186016,start decision phase extension granted,2014-07-10 07:00:07,2670601,473,
10186016,by law,2014-08-07 07:00:03,2670601,475,
10186016,coordination of application,2014-08-07 07:00:04,2670601,474,
10186016,creating environmental permit decision,2014-08-07 07:00:04,2670601,482,form-based (orig=2014-08-07 07:00:05)
10186016,decision date prior to decision,2014-08-07 07:00:04,2670601,476,form-based (orig=2014-08-07 07:00:06)
10186016,generating decision environmental permit,2014-08-07 07:00:07,2670601,480,
10186016,phase decision ready,2014-08-07 07:00:08,2670601,481,
10186016,set decision status,2014-08-07 07:00:08,2670601,479,form-based (orig=2014-08-07 07:00:09)
10186016,submit decision,2014-08-07 07:00:08,2670601,477,form-based (orig=2014-08-07 07:00:10) ; form-based (orig=2014-08-07 07:00:09)
10186016,suspension ground applicable,2014-08-07 07:00:09,2670601,478,form-based (orig=2014-08-07 07:00:11)
10186016,create monitoring case,2014-08-12 07:00:13,2670601,493,
10186016,creating cover letter decision,2014-08-12 07:00:14,2670601,484,
10186016,enter senddate decision,2014-08-12 07:00:14,2670601,489,form-based (orig=2014-08-12 07:00:15)
10186016,enter senddate decision environmental permit,2014-08-12 07:00:14,2670601,491,form-based (orig=2014-08-12 07:00:16)
10186016,phase decision sent,2014-08-12 07:00:17,2670601,485,
10186016,phase decision taken,2014-08-12 07:00:18,2670601,492,
10186016,record date of decision environmental permit,2014-08-12 07:00:19,2670601,488,
10186016,register objection and appeal periods,2014-08-12 07:00:19,2670601,483,form-based (orig=2014-08-12 07:00:20)
10186016,set decision phase decision permitting decided,2014-08-12 07:00:19,2670601,490,form-based (orig=2014-08-12 07:00:21)
10186016,start decision phase decision permitting sent,2014-08-12 07:00:22,2670601,487,
10186016,transcript decision environmental permit to stakeholders,2014-08-12 07:00:23,2670601,486,
10186644,register submission date request,2014-05-01 07:01:37,9264148,495,
10186644,OLO messaging active,2014-05-15 07:00:39,9264148,496,
10186644,create procedure confirmation,2014-05-15 07:00:39,9264148,500,form-based (orig=2014-05-15 07:00:40)
10186644,create publication document,2014-05-15 07:00:39,9264148,503,form-based (orig=2014-05-15 07:00:41) ; form-based (orig=2014-05-15 07:00:39)
10186644,create subcases completeness,2014-05-15 07:00:39,9264148,502,form-based (orig=2014-05-15 07:00:42)
10186644,forward to the competent authority,2014-05-15 07:00:43,9264148,498,
10186644,phase application received,2014-05-15 07:00:44,9264148,507,
10186644,publish,2014-05-15 07:00:45,9264148,501,
10186644,registration date publication,2014-05-15 07:00:46,9264148,504,
10186644,regular procedure without MER,2014-05-15 07:00:47,9264148,499,
10186644,send confirmation receipt,2014-05-15 07:00:47,9264148,497,form-based (orig=2014-05-15 07:00:48)
10186644,send confirmation receipt,2014-05-15 07:00:47,9264148,506,form-based (orig=2014-05-15 07:00:49)
