,Case,Activity,Timestamp,Resource,label
31043,43,Make decision,2023-10-02 20:42:47.958,Manager-000001,
31044,43,notify reject,2023-10-02 20:55:45.022,Manager-000006,
31045,43,time out,2023-10-02 20:59:02.157,,
16332,44,Check for completeness,2023-10-02 19:56:45.012,Clerk-000006,
16333,44,Perform checks,2023-10-02 20:33:25.408,Clerk-000004,
16334,44,Make decision,2023-10-02 20:46:27.168,Manager-000002,
16335,44,Notify accept,2023-10-02 20:51:44.686,Manager-000003,
16336,44,Deliver card,2023-10-02 21:08:58.879,Manager-000001,
52208,45,Check for completeness,2023-10-02 20:18:12.238,Clerk-000002,
52209,45,Perform checks,2023-10-02 20:21:51.527,Clerk-000003,
52210,45,Decision review,2023-10-02 20:29:48.481,Manager-000003,HOMONYMOUS(Make decision)
52211,45,notify reject,2023-10-02 20:31:41.684,Manager-000006,
52212,45,review request received,2023-10-02 20:33:58.476,,
52213,45,Check for completeness,2023-10-02 20:34:08.476,Clerk-000005,
52214,45,Request info,2023-10-02 20:43:33.711,Manager-000004,
52215,45,info received,2023-10-02 20:57:20.772,,
52216,45,Check for completeness,2023-10-02 20:57:30.772,Clerk-000002,
52217,45,Perform checks,2023-10-02 21:24:13.963,Clerk-000005,
52218,45,Make decision,2023-10-02 21:27:57.021,Manager-000005,
52219,45,Notify accept,2023-10-02 21:36:32.746,Manager-000003,
52220,45,Deliver card,2023-10-02 21:44:50.114,Manager-000002,
19543,46,Check for completeness,2023-10-02 20:36:30.685,Clerk-000001,
19544,46,Perform checks,2023-10-02 20:50:21.127,Clerk-000006,
19545,46,Make decision,2023-10-02 20:56:50.576,Manager-000005,
19546,46,Notify accept,2023-10-02 21:04:00.031,Manager-000002,
19547,46,Deliver card,2023-10-02 21:16:56.456,Manager-000004,
37935,47,Check for completeness,2023-10-02 21:24:00.837,Clerk-000003,
37936,47,Request info,2023-10-02 21:25:04.834,Manager-000006,
37937,47,info received,2023-10-02 21:30:03.737,,
37938,47,Check for completeness,2023-10-02 21:30:13.737,Clerk-000004,
37939,47,Request info,2023-10-02 21:38:14.733,Manager-000001,
37940,47,info received,2023-10-02 21:40:59.029,,
37941,47,Check for completeness,2023-10-02 21:41:09.029,Clerk-000001,
37942,47,Perform checks,2023-10-02 21:41:51.370,Clerk-000006,
37943,47,Make decision,2023-10-02 21:49:00.707,Manager-000006,
37944,47,notify reject,2023-10-02 21:58:57.576,Manager-000004,
37945,47,review request received,2023-10-02 22:00:27.932,,
37946,47,Check for completeness,2023-10-02 22:00:37.932,Clerk-000002,
37947,47,Perform checks,2023-10-02 22:01:54.433,Clerk-000003,
37948,47,Make decision,2023-10-02 22:05:31.709,Manager-000005,
37949,47,notify reject,2023-10-02 22:16:59.274,Manager-000001,
37950,47,time out,2023-10-02 22:25:09.045,,
42295,48,Check for completeness,2023-10-02 22:12:43.742,Clerk-000005,
42296,48,Information exchange,2023-10-02 22:28:02.111,Manager-000003,HOMONYMOUS(Request info)
42297,48,info received,2023-10-02 22:48:35.633,,
42298,48,Check for completeness,2023-10-02 22:48:45.633,Clerk-000001,
42299,48,Request info,2023-10-02 22:56:18.538,Manager-000006,
42300,48,info received,2023-10-02 23:21:20.906,,
42301,48,Check for completeness,2023-10-02 23:21:30.906,Clerk-000005,
42302,48,Request info,2023-10-02 23:45:49.340,Manager-000002,
42303,48,info received,2023-10-02 23:57:31.733,,
42304,48,Check for completeness,2023-10-02 23:57:41.733,Clerk-000006,
42305,48,Request info,2023-10-03 00:01:13.483,Manager-000003,
42306,48,info received,2023-10-03 00:17:06.375,,
42307,48,Check for completeness,2023-10-03 00:17:16.375,Clerk-000002,
42308,48,Request info,2023-10-03 00:20:13.886,Manager-000002,
42309,48,Information exchange,2023-10-03 00:24:27.163,,HOMONYMOUS(info received)
42310,48,Check for completeness,2023-10-03 00:24:37.163,Clerk-000005,
42311,48,Request info,2023-10-03 00:28:59.821,Manager-000006,
42312,48,info received,2023-10-03 00:32:11.728,,
42313,48,Check for completeness,2023-10-03 00:32:21.728,Clerk-000004,
42314,48,Perform checks,2023-10-03 00:39:07.892,Clerk-000001,
42315,48,Make decision,2023-10-03 00:59:40.041,Manager-000004,
42316,48,notify reject,2023-10-03 01:10:49.811,Manager-000003,
42317,48,time out,2023-10-03 01:42:58.246,,
3818,49,Check for completeness,2023-10-02 22:39:55.747,Clerk-000004,
3819,49,Request info,2023-10-02 23:20:25.298,Manager-000002,
3820,49,info received,2023-10-02 23:23:54.056,,
3821,49,Check for completeness,2023-10-02 23:24:04.056,Clerk-000001,
3822,49,Request info,2023-10-02 23:28:06.868,Manager-000001,
3823,49,info received,2023-10-02 23:37:13.914,,
3824,49,Check for completeness,2023-10-02 23:37:23.914,Clerk-000002,
3825,49,Perform checks,2023-10-03 00:02:08.923,Clerk-000005,
3826,49,Make decision,2023-10-03 00:02:10.455,Manager-000001,
3827,49,notify reject,2023-10-03 00:27:48.580,Manager-000005,
3828,49,time out,2023-10-03 00:41:24.175,,
51067,50,Check for completeness,2023-10-02 22:55:08.564,Clerk-000006,
51068,50,Request info,2023-10-02 22:57:49.865,Manager-000004,
51069,50,info received,2023-10-02 23:08:59.836,,
51070,50,Check for completeness,2023-10-02 23:09:09.836,Clerk-000002,
51071,50,Perform checks,2023-10-02 23:16:04.693,Clerk-000003,
51072,50,Make decision,2023-10-02 23:22:15.982,Manager-000005,
51073,50,Notify accept,2023-10-02 23:28:14.793,Manager-000003,
51074,50,Deliver card,2023-10-02 23:31:07.834,Manager-000004,
10643,51,Check for completeness,2023-10-02 23:25:21.967,Clerk-000006,
10644,51,Request info,2023-10-02 23:40:21.224,Manager-000006,
10645,51,info received,2023-10-02 23:41:12.565,,
10646,51,Check for completeness,2023-10-02 23:41:22.565,Clerk-000003,
10647,51,Request info,2023-10-03 00:39:17.379,Manager-000002,
10648,51,info received,2023-10-03 00:46:26.071,,
10649,51,Check for completeness,2023-10-03 00:46:36.071,Clerk-000002,
10650,51,Perform checks,2023-10-03 00:50:24.923,Clerk-000006,
10651,51,Make decision,2023-10-03 01:14:15.715,Manager-000001,
10652,51,notify reject,2023-10-03 01:25:02.864,Manager-000005,
10653,51,time out,2023-10-03 01:26:55.001,,
3527,52,Check for completeness,2023-10-02 23:41:02.832,Clerk-000004,
3528,52,Perform checks,2023-10-02 23:47:20.295,Clerk-000001,
3529,52,Make decision,2023-10-02 23:56:30.737,Manager-000005,
3530,52,notify reject,2023-10-03 00:05:47.427,Manager-000006,
3531,52,review request received,2023-10-03 00:06:09.346,,
3532,52,Check for completeness,2023-10-03 00:06:19.346,Clerk-000004,
3533,52,Request info,2023-10-03 00:11:32.171,Manager-000004,
3534,52,info received,2023-10-03 00:15:06.851,,
3535,52,Check for completeness,2023-10-03 00:15:16.851,Clerk-000001,
3536,52,Perform checks,2023-10-03 00:16:17.664,Clerk-000006,
3537,52,Make decision,2023-10-03 00:29:02.660,Manager-000004,
3538,52,notify reject,2023-10-03 00:37:54.583,Manager-000003,
3539,52,review request received,2023-10-03 00:50:58.980,,
3540,52,Check for completeness,2023-10-03 00:51:08.980,Clerk-000004,
3541,52,Request info,2023-10-03 00:59:50.984,Manager-000005,
3542,52,info received,2023-10-03 01:09:23.893,,
3543,52,Check for completeness,2023-10-03 01:09:33.893,Clerk-000005,
3544,52,Perform checks,2023-10-03 01:14:55.841,Clerk-000002,
3545,52,Make decision,2023-10-03 01:19:41.229,Manager-000006,
3546,52,notify reject,2023-10-03 01:19:46.103,Manager-000002,
3547,52,review request received,2023-10-03 01:29:17.796,,
3548,52,Check for completeness,2023-10-03 01:29:27.796,Clerk-000004,
3549,52,Perform checks,2023-10-03 01:50:22.056,Clerk-000005,
3550,52,Make decision,2023-10-03 01:55:11.563,Manager-000001,
3551,52,notify reject,2023-10-03 02:34:04.951,Manager-000004,
3552,52,time out,2023-10-03 02:46:08.697,,
51451,53,Verification process,2023-10-03 00:47:10.230,Clerk-000005,HOMONYMOUS(Check for completeness)
51452,53,Verification process,2023-10-03 00:54:34.140,Clerk-000002,HOMONYMOUS(Perform checks)
51453,53,Decision review,2023-10-03 00:59:22.821,Manager-000006,HOMONYMOUS(Make decision)
51454,53,notify reject,2023-10-03 01:02:03.993,Manager-000002,
51455,53,time out,2023-10-03 01:04:49.870,,
30291,54,Check for completeness,2023-10-03 00:53:16.382,Clerk-000003,
30292,54,Request info,2023-10-03 00:53:37.735,Manager-000001,
30293,54,info received,2023-10-03 00:55:25.500,,
30294,54,Check for completeness,2023-10-03 00:55:35.500,Clerk-000003,
30295,54,Perform checks,2023-10-03 01:51:51.166,Clerk-000002,
30296,54,Make decision,2023-10-03 01:55:54.338,Manager-000005,
30297,54,Notify accept,2023-10-03 02:02:06.459,Manager-000002,
30298,54,Deliver card,2023-10-03 02:05:44.421,Manager-000006,
17133,55,Check for completeness,2023-10-03 01:23:31.507,Clerk-000001,
17134,55,Request info,2023-10-03 01:28:49.137,Manager-000004,
17135,55,info received,2023-10-03 01:53:07.253,,
17136,55,Check for completeness,2023-10-03 01:53:17.253,Clerk-000001,
17137,55,Perform checks,2023-10-03 02:03:56.832,Clerk-000004,
17138,55,Make decision,2023-10-03 02:04:12.179,Manager-000003,
17139,55,Notify accept,2023-10-03 02:05:17.376,Manager-000004,
17140,55,Deliver card,2023-10-03 02:19:52.697,Manager-000003,
51435,56,Check for completeness,2023-10-03 01:34:01.981,Clerk-000006,
51436,56,Request info,2023-10-03 01:37:31.243,Manager-000006,
51437,56,info received,2023-10-03 01:54:31.717,,
51438,56,Check for completeness,2023-10-03 01:54:41.717,Clerk-000006,
51439,56,Perform checks,2023-10-03 02:05:43.652,Clerk-000003,
51440,56,Make decision,2023-10-03 02:10:22.771,Manager-000005,
51441,56,Notify accept,2023-10-03 02:21:47.151,Manager-000002,
51442,56,Deliver card,2023-10-03 02:24:38.182,Manager-000006,
17103,57,Verification process,2023-10-03 03:00:56.688,Clerk-000005,HOMONYMOUS(Check for completeness)
17104,57,Perform checks,2023-10-03 03:22:35.316,Clerk-000002,
17105,57,Make decision,2023-10-03 03:23:29.906,Manager-000005,
17106,57,Notify accept,2023-10-03 03:25:59.935,Manager-000002,
17107,57,Deliver card,2023-10-03 03:29:10.392,Manager-000001,
37524,58,Check for completeness,2023-10-03 06:09:22.672,Clerk-000001,
37525,58,Request info,2023-10-03 06:48:22.366,Manager-000003,
37526,58,info received,2023-10-03 06:48:55.294,,
37527,58,Check for completeness,2023-10-03 06:49:05.294,Clerk-000002,
37528,58,Request info,2023-10-03 07:07:32.307,Manager-000005,
37529,58,info received,2023-10-03 07:10:28.623,,
37530,58,Check for completeness,2023-10-03 07:10:38.623,Clerk-000001,
37531,58,Request info,2023-10-03 07:12:11.184,Manager-000001,
37532,58,Information exchange,2023-10-03 07:16:03.150,,HOMONYMOUS(info received)
37533,58,Check for completeness,2023-10-03 07:16:13.150,Clerk-000006,
37534,58,Information exchange,2023-10-03 07:43:56.883,Manager-000002,HOMONYMOUS(Request info)
37535,58,info received,2023-10-03 07:46:42.175,,
37536,58,Verification process,2023-10-03 07:46:52.175,Clerk-000004,HOMONYMOUS(Check for completeness)
37537,58,Perform checks,2023-10-03 07:52:42.389,Clerk-000001,
37538,58,Make decision,2023-10-03 08:08:37.806,Manager-000005,
37539,58,Notify accept,2023-10-03 08:13:21.682,Manager-000002,
37540,58,Deliver card,2023-10-03 08:15:19.395,Manager-000006,
51250,59,Check for completeness,2023-10-03 06:14:45.227,Clerk-000004,
51251,59,Request info,2023-10-03 06:23:11.527,Manager-000006,
51252,59,info received,2023-10-03 06:28:04.547,,
51253,59,Check for completeness,2023-10-03 06:28:14.547,Clerk-000006,
51254,59,Request info,2023-10-03 07:08:40.037,Manager-000002,
51255,59,info received,2023-10-03 07:09:17.436,,
51256,59,Check for completeness,2023-10-03 07:09:27.436,Clerk-000003,
51257,59,Request info,2023-10-03 07:12:21.342,Manager-000006,
51258,59,info received,2023-10-03 07:17:23.658,,
51259,59,Check for completeness,2023-10-03 07:17:33.658,Clerk-000005,
51260,59,Request info,2023-10-03 07:18:57.662,Manager-000004,
51261,59,info received,2023-10-03 07:38:42.874,,
51262,59,Check for completeness,2023-10-03 07:38:52.874,Clerk-000002,
51263,59,Perform checks,2023-10-03 07:44:35.910,Clerk-000005,
51264,59,Make decision,2023-10-03 07:52:05.931,Manager-000004,
51265,59,Notify accept,2023-10-03 08:04:24.800,Manager-000002,
51266,59,Deliver card,2023-10-03 08:10:11.580,Manager-000003,
16364,60,Check for completeness,2023-10-03 06:40:34.774,Clerk-000003,
16365,60,Information exchange,2023-10-03 06:47:46.127,Manager-000004,HOMONYMOUS(Request info)
16366,60,Information exchange,2023-10-03 06:57:43.221,,HOMONYMOUS(info received)
16367,60,Check for completeness,2023-10-03 06:57:53.221,Clerk-000004,
16368,60,Request info,2023-10-03 07:21:41.218,Manager-000002,
16369,60,info received,2023-10-03 07:30:01.869,,
16370,60,Check for completeness,2023-10-03 07:30:11.869,Clerk-000001,
16371,60,Perform checks,2023-10-03 07:37:12.384,Clerk-000003,
16372,60,Make decision,2023-10-03 07:37:25.929,Manager-000001,
16373,60,Notify accept,2023-10-03 07:43:32.563,Manager-000006,
16374,60,Deliver card,2023-10-03 08:10:13.729,Manager-000004,
50523,61,Check for completeness,2023-10-03 06:42:09.759,Clerk-000005,
50524,61,Perform checks,2023-10-03 07:11:10.836,Clerk-000002,
50525,61,Make decision,2023-10-03 07:17:28.087,Manager-000003,
50526,61,Notify accept,2023-10-03 07:31:11.094,Manager-000005,
50527,61,Deliver card,2023-10-03 07:48:30.360,Manager-000003,
10305,62,Check for completeness,2023-10-03 07:55:44.576,Clerk-000003,
10306,62,Request info,2023-10-03 08:02:43.350,Manager-000001,
10307,62,info received,2023-10-03 08:10:15.876,,
10308,62,Check for completeness,2023-10-03 08:10:25.876,Clerk-000006,
10309,62,Request info,2023-10-03 08:24:46.399,Manager-000001,
10310,62,info received,2023-10-03 08:25:37.452,,
10311,62,Verification process,2023-10-03 08:25:47.452,Clerk-000002,HOMONYMOUS(Check for completeness)
10312,62,Request info,2023-10-03 08:36:25.620,Manager-000005,
10313,62,info received,2023-10-03 09:01:51.356,,
10314,62,Check for completeness,2023-10-03 09:02:01.356,Clerk-000005,
10315,62,Request info,2023-10-03 09:05:16.244,Manager-000002,
10316,62,info received,2023-10-03 09:05:29.985,,
10317,62,Verification process,2023-10-03 09:05:39.985,Clerk-000004,HOMONYMOUS(Check for completeness)
10318,62,Perform checks,2023-10-03 09:06:11.469,Clerk-000003,
10319,62,Make decision,2023-10-03 09:17:26.618,Manager-000003,
10320,62,notify reject,2023-10-03 09:27:27.673,Manager-000004,
10321,62,time out,2023-10-03 09:43:31.885,,
6046,63,Check for completeness,2023-10-03 09:28:25.273,Clerk-000001,
6047,63,Perform checks,2023-10-03 09:52:33.333,Clerk-000006,
6048,63,Make decision,2023-10-03 09:58:12.870,Manager-000001,
6049,63,Notify accept,2023-10-03 10:11:30.263,Manager-000006,
6050,63,Deliver card,2023-10-03 10:13:16.690,Manager-000005,
52243,64,Verification process,2023-10-03 11:30:11.555,Clerk-000002,HOMONYMOUS(Check for completeness)
52244,64,Perform checks,2023-10-03 11:30:46.747,Clerk-000005,
52245,64,Decision review,2023-10-03 11:31:18.669,Manager-000002,HOMONYMOUS(Make decision)
52246,64,notify reject,2023-10-03 11:37:14.654,Manager-000003,
52247,64,time out,2023-10-03 11:56:10.111,,
36889,65,Check for completeness,2023-10-03 13:09:28.125,Clerk-000004,
36890,65,Request info,2023-10-03 13:12:03.709,Manager-000004,
36891,65,info received,2023-10-03 13:21:31.790,,
36892,65,Check for completeness,2023-10-03 13:21:41.790,Clerk-000003,
36893,65,Perform checks,2023-10-03 13:23:47.539,Clerk-000001,
36894,65,Make decision,2023-10-03 13:40:13.120,Manager-000001,
36895,65,Notify accept,2023-10-03 13:41:50.466,Manager-000006,
36896,65,Deliver card,2023-10-03 13:47:40.518,Manager-000005,
17953,66,Check for completeness,2023-10-03 13:31:57.918,Clerk-000006,
17954,66,Perform checks,2023-10-03 14:06:38.829,Clerk-000002,
17955,66,Make decision,2023-10-03 14:17:09.116,Manager-000002,
17956,66,notify reject,2023-10-03 14:17:53.447,Manager-000003,
17957,66,time out,2023-10-03 14:29:01.331,,
53942,67,Check for completeness,2023-10-03 15:42:18.428,Clerk-000005,
53943,67,Perform checks,2023-10-03 16:00:10.254,Clerk-000004,
53944,67,Make decision,2023-10-03 16:00:20.132,Manager-000004,
53945,67,notify reject,2023-10-03 16:32:46.454,Manager-000001,
53946,67,time out,2023-10-03 16:38:43.646,,
17862,68,Check for completeness,2023-10-03 17:09:00.433,Clerk-000003,
17863,68,Perform checks,2023-10-03 17:14:13.441,Clerk-000001,
17864,68,Make decision,2023-10-03 17:25:34.642,Manager-000006,
17865,68,notify reject,2023-10-03 17:36:37.956,Manager-000005,
17866,68,review request received,2023-10-03 17:41:58.791,,
17867,68,Check for completeness,2023-10-03 17:42:08.791,Clerk-000006,
17868,68,Perform checks,2023-10-03 17:52:47.875,Clerk-000002,
17869,68,Make decision,2023-10-03 18:12:03.898,Manager-000002,
17870,68,Notify accept,2023-10-03 18:16:06.088,Manager-000003,
17871,68,Deliver card,2023-10-03 18:26:32.695,Manager-000004,
29610,69,Check for completeness,2023-10-03 18:08:59.269,Clerk-000005,
29611,69,Perform checks,2023-10-03 18:20:22.854,Clerk-000004,
29612,69,Make decision,2023-10-03 18:26:56.984,Manager-000001,
29613,69,Notify accept,2023-10-03 18:30:17.155,Manager-000006,
29614,69,Deliver card,2023-10-03 18:52:52.283,Manager-000005,
10625,70,Check for completeness,2023-10-03 18:59:43.619,Clerk-000003,
10626,70,Perform checks,2023-10-03 19:03:42.387,Clerk-000001,
10627,70,Make decision,2023-10-03 19:21:26.015,Manager-000002,
10628,70,notify reject,2023-10-03 19:24:17.989,Manager-000003,
10629,70,review request received,2023-10-03 19:55:39.365,,
10630,70,Check for completeness,2023-10-03 19:55:49.365,Clerk-000002,
10631,70,Perform checks,2023-10-03 20:02:14.266,Clerk-000005,
10632,70,Make decision,2023-10-03 20:14:49.624,Manager-000006,
10633,70,notify reject,2023-10-03 20:16:11.465,Manager-000005,
10634,70,time out,2023-10-03 20:25:18.848,,
16871,71,Check for completeness,2023-10-03 19:51:33.709,Clerk-000006,
16872,71,Request info,2023-10-03 19:52:01.092,Manager-000001,
16873,71,info received,2023-10-03 20:05:59.251,,
16874,71,Check for completeness,2023-10-03 20:06:09.251,Clerk-000004,
16875,71,Request info,2023-10-03 20:06:56.430,Manager-000004,
16876,71,info received,2023-10-03 20:27:27.066,,
16877,71,Check for completeness,2023-10-03 20:27:37.066,Clerk-000003,
16878,71,Request info,2023-10-03 21:00:17.604,Manager-000002,
16879,71,info received,2023-10-03 21:05:43.578,,
16880,71,Check for completeness,2023-10-03 21:05:53.578,Clerk-000001,
16881,71,Perform checks,2023-10-03 21:08:23.079,Clerk-000006,
16882,71,Make decision,2023-10-03 21:14:16.007,Manager-000003,
16883,71,notify reject,2023-10-03 21:25:29.309,Manager-000001,
16884,71,time out,2023-10-03 21:31:49.833,,
29886,72,Check for completeness,2023-10-03 21:46:46.157,Clerk-000002,
29887,72,Perform checks,2023-10-03 22:09:39.262,Clerk-000004,
29888,72,Make decision,2023-10-03 22:16:45.438,Manager-000006,
29889,72,notify reject,2023-10-03 22:21:17.835,Manager-000005,
29890,72,review request received,2023-10-03 22:25:44.700,,
