Case,Activity,Timestamp,Resource,Event,label
2917203,enter senddate procedure confirmation,2010-12-14 08:00:01.000,560890,9924,
2917203,registrer date of publishing received request,2010-12-15 08:00:09.000,560925,9925,
2917203,enter date decision procedure term extension,2010-12-22 08:00:01.000,560890,9926,
2917203,enter senddate decision procedure term extension,2010-12-22 08:00:02.000,560890,9927,
2917203,extend procedure term,2011-01-25 20:20:28.000,560890,9931,
2917203,request complete,2011-01-25 20:21:55.000,560890,9940,
2917203,terminate on request,2011-03-16 01:19:48.000,560890,9955,
2917203,enter senddate decision environmental permit,2011-03-16 08:00:03.000,560890,9961,
2917783,register submission date request,2010-12-08 08:00:08.000,560872,9963,
2917783,enter senddate acknowledgement,2010-12-09 08:00:02.000,560872,9964,
2917783,enter senddate procedure confirmation,2011-01-31 08:00:01.000,560881,9970,
2917783,enter date termination request received,2011-05-25 07:00:02.000,560912,9984,
2917783,register date decision terminate on request,2011-05-31 07:00:01.000,560912,9985,
2917783,stop process after terminate on request,2011-05-31 18:42:13.000,560912,9991,
2928203,register submission date request,2010-12-08 08:00:09.000,560872,9992,
2928203,enter senddate acknowledgement,2010-12-13 08:00:07.000,560872,9993,
2929114,enter senddate acknowledgement,2010-12-13 08:00:08.000,560872,9998,
2929114,enter senddate procedure confirmation,2011-02-15 08:00:03.000,560462,10017,
2929114,enter senddate procedure confirmation,2011-02-15 08:00:04.000,560462,10018,
2929114,phase advice known,2013-03-16 01:02:55.000,560462,10025,
2929114,phase concept draft decision ready,2013-03-23 00:54:36.000,560462,10032,
2929114,request complete,2013-04-11 18:39:56.000,560462,10037,
2929114,phase advice known,2013-04-11 18:40:12.000,560462,10043,
2929114,phase concept draft decision ready,2013-04-11 18:41:09.000,560462,10050,
2929114,publish official draft decision,2013-04-11 19:14:21.000,560462,10059,
2929114,creating environmental permit decision,2014-02-14 08:00:01.000,560462,10072,
2929114,generating decision environmental permit,2014-02-14 08:00:02.000,560462,10075,
2929114,ground for refusal after reassessment plan,2014-02-14 08:00:03.000,560462,10068,
2929114,hearing about draft,2014-02-14 08:00:04.000,560462,10065,
2929114,perspective from GS or VROM received,2014-02-14 08:00:05.000,560462,10064,
2929114,perspective on draft decision environmental permit received,2014-02-14 08:00:06.000,560462,10063,
2929114,perspective regarding draft founded,2014-02-14 08:00:07.000,560462,10066,
2929114,phase perspective submitted,2014-02-14 08:00:08.000,560462,10070,
2929114,phase perspective submitted,2014-02-14 08:00:09.000,560462,10073,
2929114,subcase perspective complete,2014-02-14 08:00:10.000,560462,10076,
2929114,subcases reassessment plan completed,2014-02-14 08:00:11.000,560462,10071,
2929114,treat subcases reassessment plan,2014-02-14 08:00:12.000,560462,10074,
2929114,updated plan after perspective,2014-02-14 08:00:13.000,560462,10067,
2929114,register objection and appeal periods,2014-03-07 08:00:01.000,560462,10078,
2929114,transcript decision environmental permit to stakeholders,2014-03-07 08:00:02.000,560462,10079,
2929114,treat appeal subcase,2014-05-16 07:00:01.000,560462,10084,
2929114,appealed to higher court,2015-01-07 08:00:01.000,560950,10086,
2929114,close case,2015-01-07 08:00:02.000,560950,10089,
2929114,contested decision affected,2015-01-07 08:00:03.000,560950,10087,
2929114,request for preliminary injunction received,2015-01-07 08:00:04.000,560950,10085,
2929114,set phase: phase permitting irrevocable,2015-01-07 08:00:05.000,560950,10088,
2931527,register submission date request,2010-12-09 08:00:03.000,560925,10091,
2931527,enter senddate acknowledgement,2010-12-14 08:00:02.000,560925,10092,
2931527,enter senddate procedure confirmation,2010-12-15 08:00:10.000,560881,10096,
2931527,enter senddate procedure confirmation,2010-12-15 08:00:11.000,2670601,10097,
2931527,enter senddate procedure confirmation,2010-12-15 08:00:12.000,560881,10098,
2931527,registrer date of publishing received request,2010-12-23 08:00:06.000,560881,10099,
2931527,enter senddate retrieve missing data,2011-01-17 08:00:01.000,560881,10100,
2931527,enter receipt of additional data,2011-01-24 08:00:04.000,2670601,10115,
2931527,request complete,2011-01-24 21:32:19.000,2670601,10123,
2931527,phase advice known,2011-01-24 21:32:42.000,2670601,10130,
2931527,terminate on request,2011-01-24 21:33:27.000,2670601,10135,
2931527,enter senddate decision environmental permit,2011-02-01 08:00:03.000,560890,10138,
2931527,register date environmental permit decision,2011-02-01 08:00:04.000,560890,10137,
2931527,enter date publication decision environmental permit,2011-02-09 08:00:02.000,560890,10143,
2937163,register submission date request,2010-12-10 08:00:02.000,560925,10144,
2937163,enter senddate acknowledgement,2010-12-16 08:00:03.000,560881,10149,
2937163,enter senddate procedure confirmation,2010-12-16 08:00:04.000,560881,10145,
2937163,enter senddate procedure confirmation,2010-12-16 08:00:05.000,560881,10147,
2937163,enter senddate procedure confirmation,2010-12-16 08:00:06.000,560881,10148,
2937163,registrer date of publishing received request,2010-12-16 08:00:07.000,560881,10146,
2937163,enter date decision procedure term extension,2011-01-25 08:00:02.000,560881,10153,
2937163,enter senddate decision procedure term extension,2011-01-25 08:00:03.000,560881,10154,
2937163,enter senddate retrieve missing data,2011-01-25 08:00:04.000,560881,10152,
2937163,extend procedure term,2011-01-26 01:05:34.000,560881,10159,
2937163,enter receipt of additional data,2011-01-31 08:00:02.000,560881,10175,
2937163,request complete,2011-03-07 22:35:33.000,560881,10185,
2937163,WAW permit aspect,2011-03-07 22:35:34.000,560881,10187,
2937163,phase advice known,2011-03-07 22:35:48.000,560881,10192,
2937163,creating environmental permit decision,2011-03-07 22:38:57.000,560881,10198,
2937163,register date environmental permit decision,2011-04-29 07:00:01.000,560890,10200,
2937457,register submission date request,2010-12-14 08:00:03.000,560872,10207,
2937457,enter senddate acknowledgement,2010-12-16 08:00:08.000,560872,10208,
2937457,enter senddate procedure confirmation,2011-02-09 08:00:03.000,560881,10214,
2937457,enter senddate procedure confirmation,2011-02-09 08:00:04.000,560881,10215,
2937457,request complete,2011-02-09 19:43:32.000,560881,10227,
2937457,phase advice known,2011-02-09 19:43:43.000,560881,10234,
2937457,grounds for refusal,2011-02-09 19:43:44.000,560881,10235,
2937457,register date environmental permit decision,2011-03-15 08:00:01.000,560890,10240,
2937457,enter senddate decision environmental permit,2011-03-16 08:00:04.000,560890,10245,
2937457,enter date publication decision environmental permit,2011-03-23 08:00:01.000,560890,10246,
2938665,register submission date request,2010-12-16 08:00:09.000,560925,10247,
2938665,enter senddate acknowledgement,2010-12-21 08:00:04.000,560881,10250,
2938665,registrer date of publishing received request,2010-12-21 08:00:05.000,560881,10251,
2938665,enter senddate decision procedure term extension,2011-02-08 08:00:01.000,560881,10254,
2938665,enter senddate procedure confirmation,2011-02-08 08:00:02.000,560881,10252,
2938665,enter senddate procedure confirmation,2011-02-08 08:00:03.000,560881,10253,
2938665,extend procedure term,2011-02-08 23:32:10.000,560881,10260,
2938665,treat subcases completeness,2011-02-08 23:33:44.000,560881,10269,
2938665,request complete,2011-02-08 23:34:33.000,560881,10273,
2938665,phase advice known,2011-02-08 23:34:46.000,560881,10280,
2938665,enter senddate decision environmental permit,2011-03-22 08:00:01.000,560890,10290,
2938665,register date environmental permit decision,2011-03-22 08:00:02.000,560890,10289,
2938665,enter date publication decision environmental permit,2011-03-30 07:00:01.000,560890,10295,
2941603,enter senddate procedure confirmation,2010-12-16 08:00:10.000,560872,10296,
2941603,register submission date request,2010-12-17 08:00:01.000,560872,10297,
2941603,enter senddate procedure confirmation,2010-12-20 08:00:01.000,560872,10298,
2941603,enter date termination request received,2010-12-22 08:00:03.000,560872,10305,
2941603,enter senddate confirmation request,2010-12-23 08:00:07.000,560872,10307,
2941603,register date decision terminate on request,2010-12-23 08:00:08.000,560872,10306,
2941603,stop process after terminate on request,2010-12-23 18:31:56.000,560872,10319,
2941603,request complete,2010-12-23 18:32:02.000,560872,10320,
2941603,registrer date of publishing received request,2010-12-29 08:00:02.000,560872,10322,
2946363,register submission date request,2010-12-20 08:00:02.000,560925,10323,
2946363,enter senddate acknowledgement,2010-12-21 08:00:06.000,560925,10324,
2946363,enter senddate procedure confirmation,2010-12-21 08:00:07.000,560890,10326,
2946363,enter senddate procedure confirmation,2010-12-21 08:00:08.000,560890,10327,
2946363,register date environmental permit decision,2010-12-21 08:00:09.000,560890,10325,
2946363,request complete,2010-12-22 00:45:22.000,560890,10346,
2946363,phase advice known,2010-12-22 00:46:06.000,560890,10353,
2946363,enter senddate decision environmental permit,2010-12-22 08:00:04.000,560890,10363,
2946363,enter date publication decision environmental permit,2010-12-29 08:00:03.000,560890,10365,
2946363,registrer date of publishing received request,2010-12-29 08:00:04.000,560890,10364,
2952306,register submission date request,2010-12-22 08:00:05.000,560872,10366,
2952306,enter senddate procedure confirmation,2010-12-23 08:00:09.000,560872,10367,
2952306,enter senddate procedure confirmation,2010-12-23 08:00:10.000,560872,10368,
2952306,registrer date of publishing received request,2011-01-05 08:00:03.000,560872,10369,
2952306,request complete,2011-01-10 22:19:29.000,560872,10384,
2952306,phase advice known,2011-01-10 22:19:46.000,560872,10390,
2952306,creating environmental permit decision,2011-01-10 22:20:14.000,560872,10396,
2952306,enter senddate decision environmental permit,2011-01-17 08:00:02.000,560872,10402,
2952306,enter date publication decision environmental permit,2011-01-19 08:00:03.000,560872,10403,
2953434,register submission date request,2010-12-21 08:00:10.000,560872,10407,
2953434,enter senddate acknowledgement,2010-12-23 08:00:11.000,560872,10408,
2953434,enter senddate procedure confirmation,2011-01-17 08:00:03.000,560881,10415,
2953434,enter senddate procedure confirmation,2011-01-17 08:00:04.000,560925,10416,
2953434,request complete,2011-02-01 23:31:44.000,560881,10425,
2953434,assessment of content completed,2011-02-01 23:32:07.000,560881,10431,
2953434,phase advice known,2011-02-01 23:32:08.000,560881,10432,
2953434,register date environmental permit decision,2011-02-14 08:00:01.000,560890,10438,
2953434,extend procedure term,2011-02-14 19:10:48.000,560890,10440,
2953434,enter date publication decision environmental permit,2011-02-23 08:00:05.000,560890,10446,
2955625,register submission date request,2010-12-21 08:00:11.000,560925,10447,
2955625,enter senddate acknowledgement,2010-12-23 08:00:12.000,560925,10448,
2955625,enter senddate procedure confirmation,2011-01-17 08:00:05.000,560925,10452,
2955625,enter senddate procedure confirmation,2011-01-17 08:00:06.000,560881,10453,
2955625,enter senddate retrieve missing data,2011-01-31 08:00:03.000,560881,10457,
2955625,enter receipt of additional data,2011-03-02 08:00:02.000,2670601,10467,
2955625,enter date decision procedure term extension,2011-03-16 08:00:05.000,560890,10468,
2955625,enter senddate decision procedure term extension,2011-03-16 08:00:06.000,560890,10469,
2955625,enter senddate procedure confirmation,2011-03-29 07:00:03.000,560890,10471,
2955625,registrer date of publishing received request,2011-05-18 07:00:02.000,560890,10472,
2955625,register date environmental permit decision,2011-06-07 07:00:01.000,560890,10474,
2955625,extend procedure term,2011-06-07 22:34:43.000,560890,10477,
2955625,phase application receptive,2011-06-07 22:36:42.000,560890,10494,
2955625,phase advice known,2011-06-07 22:36:57.000,560890,10500,
2955625,creating environmental permit decision,2011-06-07 22:37:12.000,560890,10505,
2956643,register submission date request,2010-12-23 08:00:13.000,560872,10511,
2956643,enter senddate acknowledgement,2010-12-24 08:00:02.000,560872,10512,
2956643,registrer date of publishing received request,2011-02-07 08:00:02.000,2670601,10518,
2956643,enter date decision procedure term extension,2011-02-22 08:00:01.000,2670601,10520,
2956643,enter senddate decision procedure term extension,2011-02-22 08:00:02.000,2670601,10519,
2956643,enter senddate procedure confirmation,2011-02-28 08:00:01.000,2670601,10522,
2956643,extend procedure term,2011-02-28 18:12:42.000,2670601,10524,
2956643,request complete,2011-02-28 18:15:56.000,2670601,10538,
2956643,phase advice known,2011-02-28 18:16:22.000,2670601,10545,
2956643,creating environmental permit decision,2011-03-16 20:49:40.000,560881,10552,
2956643,register date environmental permit decision,2011-03-22 08:00:03.000,560890,10553,
2956643,enter senddate decision environmental permit,2011-03-23 08:00:02.000,560890,10558,
2956643,enter date publication decision environmental permit,2011-03-30 07:00:02.000,560890,10559,
